date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-01-28,S1,1440,62,4855,28,431,54,73.05,97.13,22.2,0.0,0
2025-01-29,S1,1293,62,4392,23,397,53,71.91,97.6,22.1,0.0,0
2025-01-30,S1,0,0,0,0,0,0,0.0,0.0,20.6,0.0,1
2025-01-01,S2,1523,83,5038,38,455,64,68.98,93.06,22.0,0.0,0
2025-01-02,S2,1494,72,4828,39,539,60,68.53,92.9,21.9,2.5,0
2025-01-03,S2,0,0,0,0,0,0,0.0,0.0,19.9,0.0,1
2025-01-04,S2,1360,93,4677,31,486,61,68.78,93.17,20.8,0.0,0
2025-01-05,S2,1204,245,5740,40,532,59,69.06,93.44,20.8,0.0,0
2025-01-06,S2,1609,82,5377,28,496,61,68.72,93.31,20.8,0.0,0
2025-01-07,S2,1460,68,4944,27,492,60,69.39,93.52,22.1,0.0,0
2025-01-08,S2,1251,41,4056,34,507,63,69.14,93.64,19.7,0.0,0
2025-01-09,S2,1480,49,5031,24,481,64,69.5,93.52,23.5,0.0,0
2025-01-10,S2,1673,32,5667,33,377,65,69.0,93.46,22.8,0.0,0
2025-01-11,S2,1453,53,4815,26,457,61,69.74,94.16,21.5,0.0,0
2025-01-12,S2,1472,86,5223,24,552,61,69.04,93.69,23.7,0.0,0
2025-01-13,S2,1726,36,5525,42,396,64,69.63,93.79,20.9,0.0,0
2025-01-14,S2,1589,40,5439,32,413,63,69.61,94.14,21.2,0.0,0
2025-01-15,S2,1408,34,4637,24,558,60,69.54,94.02,21.5,0.0,0
2025-01-16,S2,1389,41,4505,38,408,60,69.56,94.45,19.0,0.0,0
2025-01-17,S2,1506,75,5118,33,370,62,69.6,94.15,20.7,0.0,0
2025-01-18,S2,1345,81,4619,27,489,61,69.79,94.41,21.9,0.0,0
2025-01-19,S2,1371,46,4497,27,403,59,69.31,94.8,21.0,0.0,0
2025-01-20,S2,1646,41,5286,49,528,66,69.37,94.54,23.2,0.0,0
2025-01-21,S2,1557,69,5414,28,355,63,69.5,94.76,23.7,0.0,0
2025-01-22,S2,1619,51,5076,43,375,63,70.07,94.7,21.4,2.0,0
2025-01-23,S2,1482,256,6739,42,589,63,69.53,94.76,20.3,0.0,0
2025-01-24,S2,1730,69,5901,43,410,65,69.54,94.66,21.6,0.0,0
2025-01-25,S2,1579,58,5123,37,376,63,70.2,95.05,21.7,0.0,0
2025-01-26,S2,1303,50,4209,35,453,60,69.51,95.21,19.8,0.0,0
2025-01-27,S2,1484,56,4983,26,466,63,70.23,95.08,21.6,0.0,0
2025-01-28,S2,1383,58,4307,24,652,62,69.94,95.29,22.2,0.0,0
2025-01-29,S2,1489,33,4797,23,493,65,69.87,95.49,22.1,0.0,0
2025-01-30,S2,0,0,0,0,0,0,0.0,0.0,20.6,0.0,1
2025-01-01,S3,1198,57,4257,27,508,50,70.71,95.25,22.0,0.0,0
2025-01-02,S3,1068,39,3943,29,403,47,70.14,94.94,21.9,2.5,0
2025-01-03,S3,0,0,0,0,0,0,0.0,0.0,19.9,0.0,1
2025-01-04,S3,995,60,3449,19,546,47,70.23,95.19,20.8,0.0,0
2025-01-05,S3,920,54,3316,22,380,45,70.54,95.11,20.8,0.0,0
2025-01-06,S3,1079,51,4025,28,505,48,71.35,95.44,20.8,0.0,0
2025-01-07,S3,1015,59,3654,23,417,49,70.58,95.78,22.1,0.0,0
2025-01-08,S3,1177,35,4165,22,435,47,70.5,95.13,19.7,0.0,0
2025-01-09,S3,1096,45,4021,22,542,52,71.0,95.41,23.5,0.0,0
2025-01-10,S3,1185,24,4506,20,572,48,70.93,95.51,22.8,0.0,0
2025-01-11,S3,936,70,3370,23,413,46,70.78,95.55,21.5,0.0,0
2025-01-12,S3,950,43,3380,17,579,49,70.76,95.56,23.7,0.0,0
2025-01-13,S3,1166,54,4234,24,451,50,70.89,95.91,20.9,0.0,0
2025-01-14,S3,1188,83,4562,30,505,48,71.3,95.69,21.2,0.0,0
2025-01-15,S3,1055,36,3788,18,475,49,71.26,95.73,21.5,0.0,0
2025-01-16,S3,1186,64,4109,17,436,51,70.89,95.78,19.0,0.0,0
2025-01-17,S3,1174,73,4545,33,438,52,71.42,95.69,20.7,0.0,0
2025-01-18,S3,1252,56,4497,24,467,52,71.57,96.26,21.9,0.0,0
2025-01-19,S3,975,53,3536,18,487,49,70.98,96.2,21.0,0.0,0
2025-01-20,S3,1135,24,4083,21,370,47,71.27,95.97,23.2,0.0,0
2025-01-21,S3,1059,82,4043,26,527,51,71.67,96.24,23.7,0.0,0
2025-01-22,S3,1175,247,5932,34,470,51,71.3,96.27,21.4,2.0,0
2025-01-23,S3,1345,78,4759,21,521,54,71.27,96.28,20.3,0.0,0
2025-01-24,S3,1201,30,4411,22,308,49,71.85,96.47,21.6,0.0,0
2025-01-25,S3,947,83,3582,18,559,51,71.3,96.5,21.7,0.0,0
2025-01-26,S3,1019,68,3822,14,459,48,71.62,96.4,19.8,0.0,0
2025-01-27,S3,1145,73,4047,25,456,47,71.6,96.79,21.6,0.0,0
2025-01-28,S3,1061,57,3992,20,400,46,71.59,96.48,22.2,0.0,0
2025-01-29,S3,1233,50,4273,30,338,51,71.77,96.7,22.1,0.0,0
2025-01-30,S3,0,0,0,0,0,0,0.0,0.0,20.6,0.0,1
2025-01-01,S4,1392,39,4808,37,155,56,71.35,96.77,22.0,0.0,0
2025-01-02,S4,1398,50,4842,36,526,57,71.3,97.24,21.9,2.5,0
2025-01-03,S4,0,0,0,0,0,0,0.0,0.0,19.9,0.0,1
2025-01-04,S4,1202,234,5820,33,586,54,71.02,97.23,20.8,0.0,0
2025-01-05,S4,1204,31,4275,38,329,54,71.42,97.33,20.8,0.0,0
2025-01-06,S4,1476,37,5213,38,326,58,71.76,97.35,20.8,0.0,0
2025-01-07,S4,1284,51,4430,25,302,58,71.3,97.52,22.1,0.0,0
2025-01-08,S4,1268,75,4521,26,330,55,71.65,97.21,19.7,0.0,0
2025-01-09,S4,1476,46,5234,44,351,59,71.4,97.18,23.5,0.0,0
2025-01-10,S4,1362,63,4476,27,183,57,71.21,97.42,22.8,0.0,0
2025-01-11,S4,1335,51,4582,23,471,54,71.5,97.56,21.5,0.0,0
2025-01-12,S4,1187,25,4502,23,579,53,71.28,97.68,23.7,0.0,0
2025-01-13,S4,1365,103,4988,31,342,56,71.34,97.8,20.9,0.0,0
2025-01-14,S4,1399,33,4772,25,357,54,71.52,97.79,21.2,0.0,0
2025-01-15,S4,1304,47,4491,23,435,55,71.53,97.87,21.5,0.0,0
2025-01-16,S4,1554,39,5145,28,532,59,72.1,98.03,19.0,0.0,0
2025-01-17,S4,1312,63,4715,33,492,56,71.75,98.02,20.7,0.0,0
2025-01-18,S4,1269,37,4412,24,366,56,71.65,97.79,21.9,0.0,0
2025-01-19,S4,1322,63,4622,33,640,55,71.63,98.15,21.0,0.0,0
2025-01-20,S4,1410,74,5163,43,484,56,71.57,98.21,23.2,0.0,0
2025-01-21,S4,1259,58,4481,34,424,56,72.02,98.1,23.7,0.0,0
2025-01-22,S4,1582,59,5281,36,500,55,71.48,98.3,21.4,2.0,0
2025-01-23,S4,1354,54,4732,25,487,56,72.2,98.24,20.3,0.0,0
2025-01-24,S4,1265,51,4615,33,517,56,71.79,98.39,21.6,0.0,0
2025-01-25,S4,1374,54,4886,25,420,56,71.77,98.43,21.7,0.0,0
2025-01-26,S4,1122,58,3891,18,305,56,71.69,98.44,19.8,0.0,0
2025-01-27,S4,1474,76,5328,42,340,59,71.84,98.42,21.6,0.0,0
2025-01-28,S4,1456,79,5222,40,380,56,72.41,98.33,22.2,0.0,0
2025-01-29,S4,1431,65,5078,27,665,57,71.92,98.68,22.1,0.0,0
2025-01-30,S4,0,0,0,0,0,0,0.0,0.0,20.6,0.0,1
