date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-04-18,S1,1064,43,3711,30,471,52,72.62,96.6,25.9,0.0,0
2025-04-19,S1,0,0,0,0,0,0,0.0,0.0,26.8,0.0,1
2025-04-20,S1,1060,73,3702,22,437,54,72.21,96.26,26.5,0.0,0
2025-04-21,S1,0,0,0,0,0,0,0.0,0.0,26.4,0.0,1
2025-04-22,S1,1486,60,4913,41,543,54,72.18,96.55,29.2,0.0,0
2025-04-23,S1,1297,59,4280,22,436,53,72.13,96.4,27.6,0.0,0
2025-04-24,S1,1344,71,4534,35,454,55,72.12,96.36,26.9,0.0,0
2025-04-25,S1,1287,89,4666,22,495,54,72.22,96.48,28.0,0.0,0
2025-04-26,S1,1317,47,4345,40,345,53,72.14,96.28,27.8,0.0,0
2025-04-27,S1,956,36,3053,22,564,50,72.33,96.5,27.0,0.0,0
2025-04-28,S1,1324,62,4603,31,383,52,72.12,96.51,28.1,0.0,0
2025-04-29,S1,1208,42,4044,33,408,55,72.36,96.33,25.4,0.0,0
2025-04-30,S1,1392,61,4670,35,376,55,72.7,96.36,29.4,0.0,0
2025-05-01,S1,1276,44,4241,29,397,54,72.42,96.67,28.2,0.0,0
2025-05-02,S1,1357,39,4381,41,491,50,72.63,96.28,26.9,0.0,0
2025-05-03,S1,936,81,3241,24,503,49,72.73,96.31,29.0,0.0,0
2025-05-04,S1,1189,67,3948,21,433,55,72.52,96.65,27.1,0.0,0
2025-05-05,S1,1322,45,4612,35,549,54,72.49,96.41,30.0,0.0,0
2025-05-06,S1,1404,57,4951,23,480,56,72.22,96.38,29.2,0.0,0
2025-05-07,S1,1471,46,4913,26,480,55,72.62,96.57,28.0,0.0,0
2025-05-08,S1,1158,27,4005,19,448,52,72.1,96.35,30.1,0.0,0
2025-05-09,S1,1140,62,4028,16,410,51,72.26,96.56,26.7,0.0,0
2025-05-10,S1,1183,88,4288,18,532,55,72.36,96.81,27.7,0.0,0
2025-05-11,S1,1098,56,3827,24,478,53,72.45,96.58,31.3,0.0,0
2025-05-12,S1,1428,73,5072,37,388,53,72.74,96.37,29.9,0.0,0
2025-05-13,S1,1091,66,3866,24,527,55,72.47,96.64,29.7,0.0,0
2025-05-14,S1,1385,64,4803,36,728,55,72.67,96.44,30.0,0.4,0
2025-05-15,S1,1240,68,4171,20,377,54,72.55,96.68,32.1,0.0,0
2025-05-16,S1,1404,38,4745,34,460,54,72.5,96.38,26.1,0.0,0
2025-05-17,S1,1373,52,4858,24,624,55,72.48,96.39,30.4,0.0,0
2025-05-18,S1,1195,72,4155,25,384,55,73.03,96.83,28.5,0.0,0
2025-05-19,S1,1456,48,5039,35,365,53,72.46,96.31,29.7,0.0,0
2025-05-20,S1,0,0,0,0,0,0,0.0,0.0,31.1,0.0,1
2025-05-21,S1,1341,45,4622,23,491,56,72.43,96.6,32.9,0.0,0
2025-05-22,S1,1336,56,4721,22,279,54,72.69,96.78,30.8,0.0,0
2025-05-23,S1,1512,39,5245,34,436,57,72.75,96.72,29.5,0.0,0
2025-05-24,S1,1364,86,4974,39,472,55,72.44,96.7,30.9,2.0,0
2025-05-25,S1,1027,66,3622,31,495,54,72.28,96.51,30.9,0.0,0
2025-05-26,S1,1305,69,4569,20,510,54,72.46,96.7,30.9,0.0,0
2025-05-27,S1,1236,64,4262,23,364,57,72.84,96.42,30.5,1.2,0
2025-05-28,S1,1268,65,4474,39,506,54,72.4,96.54,32.5,0.0,0
2025-05-29,S1,1278,31,4355,28,364,56,72.9,96.37,33.6,0.0,0
2025-05-30,S1,1345,27,4849,33,522,54,72.49,96.57,33.6,0.0,0
2025-05-31,S1,1173,18,4005,21,416,54,72.3,96.63,31.5,0.0,0
2025-06-01,S1,1153,58,4071,30,360,53,72.76,96.86,31.0,2.9,0
2025-06-02,S1,1456,39,5052,23,476,54,72.75,96.65,34.3,4.7,0
2025-06-03,S1,1186,47,3907,19,414,53,72.4,96.75,29.6,5.1,0
2025-06-04,S1,1139,63,4100,24,550,59,72.18,96.7,30.8,10.3,0
2025-06-05,S1,1377,41,4463,33,263,55,72.96,96.58,29.9,3.2,0
2025-06-06,S1,1412,66,5072,29,479,54,72.72,96.79,32.3,6.3,0
2025-06-07,S1,1411,47,4827,31,315,58,72.79,96.62,29.2,11.0,0
2025-06-08,S1,1109,46,3858,28,323,52,73.02,96.7,30.1,2.5,0
2025-06-09,S1,1406,69,5122,32,414,54,72.41,96.49,30.9,6.4,0
2025-06-10,S1,1240,44,4281,27,453,51,72.68,96.69,29.9,6.0,0
2025-06-11,S1,0,0,0,0,0,0,0.0,0.0,33.5,2.7,1
2025-06-12,S1,1376,54,4806,25,354,54,72.75,96.49,33.6,8.9,0
2025-06-13,S1,1337,43,4811,21,477,57,72.29,96.87,31.1,2.6,0
2025-06-14,S1,1106,83,4031,30,495,51,72.36,96.52,33.3,2.6,0
2025-06-15,S1,982,43,3330,29,491,49,72.35,96.48,32.5,3.3,0
2025-06-16,S1,1190,76,4586,27,357,53,73.02,96.62,31.4,5.6,0
2025-06-17,S1,1371,58,4961,20,539,52,72.56,96.52,36.7,2.5,0
2025-06-18,S1,1231,72,4303,25,530,53,72.37,96.57,32.4,1.0,0
2025-06-19,S1,1227,51,4296,17,396,56,72.67,96.48,32.5,17.9,0
2025-06-20,S1,1183,284,6290,29,687,55,72.41,96.64,32.2,8.3,0
2025-06-21,S1,1085,60,3919,19,384,51,72.72,96.76,31.3,7.0,0
2025-06-22,S1,1087,28,3847,20,442,53,72.59,96.47,31.9,4.9,0
2025-06-23,S1,1262,71,4565,21,231,55,72.35,96.65,33.3,2.7,0
2025-06-24,S1,1343,72,4756,40,409,52,73.38,96.63,34.2,3.2,0
2025-06-25,S1,1393,34,4823,38,410,55,72.61,96.89,33.2,3.9,0
2025-06-26,S1,1270,39,4408,28,370,54,72.91,96.77,32.4,3.8,0
2025-06-27,S1,1283,60,4600,34,383,54,72.24,96.6,33.6,2.3,0
2025-06-28,S1,1171,47,4193,29,479,56,72.96,96.86,32.5,1.3,0
2025-06-29,S1,989,65,3444,24,493,54,72.73,96.63,32.4,9.3,0
2025-06-30,S1,1423,255,7116,23,445,55,72.58,96.68,31.1,5.1,0
2025-07-01,S1,1360,47,4671,29,432,55,72.56,96.7,30.8,0.6,0
2025-07-02,S1,1200,62,4319,22,490,54,72.72,96.59,32.0,0.0,0
2025-07-03,S1,1303,70,4648,21,384,55,72.73,96.91,32.1,0.0,0
2025-07-04,S1,1178,265,6167,34,494,53,72.63,96.77,33.0,2.9,0
2025-07-05,S1,1317,55,4464,34,443,55,73.38,96.78,34.6,1.2,0
2025-07-06,S1,1141,51,3869,21,537,55,72.57,96.6,34.3,0.0,0
2025-07-07,S1,1311,82,5000,30,406,52,73.03,96.85,33.2,1.7,0
2025-07-08,S1,1339,262,6497,19,512,55,73.02,96.6,33.5,0.0,0
2025-07-09,S1,1377,30,4777,30,525,55,73.17,96.63,33.7,0.3,0
2025-07-10,S1,1494,74,5463,44,435,59,72.3,96.76,35.2,1.0,0
2025-07-11,S1,1398,50,5163,41,342,55,72.65,96.69,36.4,0.0,0
2025-07-12,S1,1229,258,6520,20,417,55,72.2,96.24,34.6,0.0,0
2025-07-13,S1,950,54,3503,16,288,52,72.99,97.03,33.6,0.0,0
2025-07-14,S1,1377,63,4693,36,598,55,72.62,96.93,34.4,0.0,0
2025-07-15,S1,1148,29,3991,26,494,54,72.97,96.79,34.3,0.0,0
2025-07-16,S1,1357,43,4728,23,595,55,72.67,96.83,34.1,0.0,0
2025-07-17,S1,1544,58,5458,31,462,58,73.11,96.4,36.5,0.0,0
2025-07-18,S1,1239,62,4225,32,357,56,72.91,96.83,32.7,1.6,0
2025-07-19,S1,1185,66,4254,19,458,55,73.35,96.92,32.7,0.0,0
2025-07-20,S1,1037,47,3567,20,433,53,72.86,96.78,33.8,0.0,0
2025-07-21,S1,1419,94,5290,24,466,55,72.92,96.93,33.3,0.0,0
2025-07-22,S1,1219,68,4377,29,540,54,73.02,96.76,33.8,0.0,0
2025-07-23,S1,1363,80,5016,28,384,55,72.65,96.96,33.3,0.0,0
2025-07-24,S1,1407,42,4946,31,400,59,72.56,96.63,35.1,0.0,0
2025-07-25,S1,1269,61,4456,29,389,53,72.65,96.74,33.2,3.5,0
2025-07-26,S1,1304,50,4497,32,450,54,72.67,97.04,31.5,0.0,0
2025-07-27,S1,949,25,3611,28,409,50,72.9,96.99,34.8,0.0,0
2025-07-28,S1,1200,52,4258,29,480,55,73.09,96.78,35.2,0.0,0
2025-07-29,S1,1338,168,5892,38,554,54,73.27,96.67,33.7,0.0,0
2025-07-30,S1,1378,23,5018,23,355,55,73.39,96.94,35.2,0.0,0
2025-07-31,S1,1297,62,4704,30,554,54,72.52,96.77,35.0,0.0,0
2025-08-01,S1,1312,57,4665,27,395,54,72.87,97.07,32.5,0.0,0
2025-08-02,S1,1309,42,4834,36,311,55,73.22,96.66,35.0,0.0,0
2025-08-03,S1,0,0,0,0,0,0,0.0,0.0,32.3,0.0,1
2025-08-04,S1,1473,51,5198,26,387,55,72.77,96.52,34.3,0.0,0
2025-08-05,S1,1287,30,4503,19,463,53,72.48,97.04,34.6,5.2,0
2025-08-06,S1,1193,64,4246,19,413,52,73.4,96.78,33.0,0.0,0
2025-08-07,S1,0,0,0,0,0,0,0.0,0.0,35.5,0.0,1
2025-08-08,S1,1193,39,4090,22,390,52,73.03,97.09,34.1,0.0,0
2025-08-09,S1,1334,239,6343,22,471,55,72.49,96.91,33.1,0.0,0
2025-08-10,S1,1008,28,3607,22,326,51,72.22,97.02,32.3,1.4,0
2025-08-11,S1,1154,259,6008,22,321,53,72.67,97.25,35.1,0.0,0
2025-08-12,S1,1462,60,4934,19,392,54,72.84,96.72,32.5,5.1,0
2025-08-13,S1,1369,37,4638,33,442,55,72.91,96.84,32.6,0.0,0
2025-08-14,S1,1358,55,4707,30,515,55,72.6,96.76,33.6,0.0,0
2025-08-15,S1,1237,77,4343,21,271,55,73.43,96.72,35.4,0.0,0
2025-08-16,S1,1282,80,4631,22,575,59,73.02,96.97,34.2,0.0,0
2025-08-17,S1,1026,51,3635,17,456,51,72.56,96.78,32.4,0.0,0
2025-08-18,S1,1235,294,6719,25,545,54,73.1,96.62,33.3,0.0,0
2025-08-19,S1,1270,35,4580,24,636,54,73.01,96.7,33.2,1.8,0
2025-08-20,S1,1387,25,4761,30,500,55,73.06,97.16,34.5,0.0,0
2025-08-21,S1,1266,65,4603,22,457,56,72.88,96.9,34.0,0.0,0
2025-08-22,S1,1358,81,5176,33,478,55,72.76,96.65,35.2,0.0,0
2025-08-23,S1,1226,64,4194,34,362,57,73.17,96.68,32.7,0.0,0
2025-08-24,S1,1058,82,3957,32,434,54,73.7,97.03,33.3,0.0,0
2025-08-25,S1,1228,91,4572,20,528,54,72.72,96.95,32.4,0.0,0
2025-08-26,S1,1206,69,4318,32,310,52,73.0,96.87,34.6,0.0,0
2025-08-27,S1,1199,36,4327,19,360,53,73.09,96.86,35.2,0.0,0
2025-08-28,S1,0,0,0,0,0,0,0.0,0.0,33.3,0.0,1
2025-08-29,S1,1332,79,4773,38,477,56,73.05,96.86,34.2,0.0,0
2025-08-30,S1,1221,44,4105,26,481,53,72.93,96.75,33.0,0.2,0
2025-08-31,S1,1049,34,3789,18,356,52,73.61,97.19,33.5,0.0,0
2025-09-01,S1,1139,88,4105,32,465,53,73.04,96.86,34.0,0.0,0
2025-09-02,S1,1273,34,4464,25,485,56,72.93,97.33,33.0,0.0,0
2025-09-03,S1,1450,66,5353,31,540,54,72.99,96.86,33.6,0.0,0
2025-09-04,S1,1309,58,4453,22,457,52,72.77,97.2,31.7,0.0,0
2025-09-05,S1,1160,45,3968,25,469,53,72.98,97.0,32.4,0.0,0
2025-09-06,S1,1411,47,4986,38,493,55,72.81,96.95,31.7,0.0,0
2025-09-07,S1,965,106,3896,21,482,50,72.98,96.71,33.7,0.0,0
2025-09-08,S1,1340,57,4666,36,490,56,72.87,96.84,31.9,0.0,0
2025-09-09,S1,1483,77,5657,22,552,57,72.6,97.12,33.3,0.0,0
2025-09-10,S1,1265,41,4391,31,515,54,73.04,97.27,32.3,0.0,0
2025-09-11,S1,1155,82,4186,33,528,55,72.36,97.19,30.4,0.0,0
2025-09-12,S1,1291,70,4816,37,542,52,72.99,97.01,32.0,0.0,0
2025-09-13,S1,1242,50,4390,26,403,54,72.61,96.85,31.8,0.0,0
2025-09-14,S1,0,0,0,0,0,0,0.0,0.0,32.9,0.0,1
2025-09-15,S1,1266,55,4282,25,361,52,72.59,96.93,32.0,0.0,0
2025-09-16,S1,1184,50,4207,31,519,52,73.01,96.93,30.1,0.0,0
2025-09-17,S1,1294,30,4308,25,323,54,73.17,96.94,33.4,0.0,0
2025-09-18,S1,1401,40,4854,21,473,54,73.12,96.82,31.6,0.0,0
2025-09-19,S1,1283,17,4565,21,461,52,73.17,96.96,32.8,0.0,0
2025-09-20,S1,1314,107,5050,21,451,55,72.73,97.18,31.2,0.0,0
2025-09-21,S1,1089,51,3808,21,377,55,73.21,97.28,31.4,0.0,0
2025-09-22,S1,1484,39,5250,32,494,56,73.06,96.89,31.8,0.0,0
2025-09-23,S1,1310,55,4418,22,539,54,73.03,97.23,32.2,0.0,0
2025-09-24,S1,1389,44,4964,28,520,54,73.21,96.94,31.5,0.0,0
2025-09-25,S1,1454,54,4968,17,365,58,73.23,96.94,29.8,0.0,0
2025-09-26,S1,0,0,0,0,0,0,0.0,0.0,31.8,0.0,1
2025-09-27,S1,0,0,0,0,0,0,0.0,0.0,31.0,0.0,1
2025-01-01,S2,1785,41,5599,32,455,66,68.91,92.85,20.9,0.0,0
2025-01-02,S2,1510,53,4735,30,219,63,69.3,93.0,22.0,0.0,0
2025-01-03,S2,1473,48,4492,34,413,62,69.13,92.8,23.9,0.0,0
2025-01-04,S2,1481,22,4784,41,567,63,69.03,93.06,24.0,0.0,0
2025-01-05,S2,1353,66,4264,26,416,61,69.19,93.0,21.1,0.0,0
2025-01-06,S2,1300,77,4256,29,583,60,69.28,92.88,23.0,0.0,0
2025-01-07,S2,1450,65,4577,36,305,63,69.28,93.16,22.9,0.0,0
2025-01-08,S2,1653,79,5613,45,583,60,68.8,93.11,22.6,0.0,0
2025-01-09,S2,1497,52,4578,40,491,64,69.38,92.98,22.8,0.0,0
2025-01-10,S2,1567,68,5028,31,357,65,69.38,93.1,23.3,0.0,0
2025-01-11,S2,1265,29,3854,20,425,60,69.27,93.0,21.0,0.0,0
2025-01-12,S2,1147,41,3506,21,333,60,68.92,93.03,23.9,0.0,0
2025-01-13,S2,1392,21,4296,23,501,61,68.45,93.01,20.1,0.0,0
2025-01-14,S2,1456,44,4976,40,269,61,68.97,93.29,21.7,0.0,0
2025-01-15,S2,1345,55,4147,36,506,60,68.83,93.16,21.5,0.0,0
2025-01-16,S2,1564,56,4997,40,454,61,68.77,93.08,20.6,0.0,0
2025-01-17,S2,1329,58,4275,24,433,60,68.81,93.1,21.9,0.0,0
2025-01-18,S2,1414,221,6069,30,560,60,69.1,93.03,20.4,0.0,0
2025-01-19,S2,1205,58,3993,18,476,60,69.61,92.98,21.6,0.0,0
2025-01-20,S2,1566,61,4918,37,472,65,69.25,92.96,21.3,0.0,0
2025-01-21,S2,1484,48,4506,36,374,62,68.85,92.8,22.6,0.0,0
2025-01-22,S2,1486,42,4662,22,574,61,68.88,93.33,23.0,0.0,0
2025-01-23,S2,1681,52,5231,22,635,65,69.19,93.11,22.8,0.0,0
2025-01-24,S2,1469,15,4679,28,528,62,68.93,92.93,21.3,0.0,0
2025-01-25,S2,1441,55,4622,30,512,62,69.37,92.98,22.6,0.0,0
2025-01-26,S2,1171,61,3601,25,512,60,69.09,93.21,20.5,0.0,0
2025-01-27,S2,1369,47,4322,18,398,60,68.73,93.03,24.3,0.0,0
2025-01-28,S2,1423,34,4595,25,462,61,69.0,93.03,21.8,0.0,0
2025-01-29,S2,1444,36,4422,26,327,61,69.1,93.04,21.2,0.0,0
2025-01-30,S2,1433,60,4425,37,536,62,68.86,93.19,20.4,0.0,0
2025-01-31,S2,1635,43,5139,46,406,60,68.95,93.05,21.4,0.0,0
2025-02-01,S2,1384,63,4408,25,533,61,68.67,93.12,23.7,0.0,0
2025-02-02,S2,1346,77,4362,20,423,59,69.39,92.96,21.2,0.0,0
2025-02-03,S2,1575,76,5051,27,526,64,69.05,92.98,21.2,0.0,0
2025-02-04,S2,1680,52,5684,38,415,66,69.15,92.95,22.4,0.0,0
2025-02-05,S2,1451,39,4709,29,380,63,68.71,93.17,23.9,0.0,0
2025-02-06,S2,1555,59,4884,35,371,63,68.87,93.01,21.0,0.0,0
2025-02-07,S2,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-02-08,S2,1518,73,4681,34,617,61,69.26,93.01,20.6,0.0,0
2025-02-09,S2,0,0,0,0,0,0,0.0,0.0,21.2,0.0,1
2025-02-10,S2,1468,69,4617,28,496,62,69.19,93.26,21.6,0.0,0
2025-02-11,S2,1411,78,4432,35,433,59,69.23,93.15,20.7,0.0,0
2025-02-12,S2,1462,53,4725,28,455,61,69.39,93.14,20.0,0.0,0
2025-02-13,S2,1398,60,4520,22,473,58,69.73,92.97,23.1,0.0,0
2025-02-14,S2,1625,73,5130,21,459,63,69.49,93.06,23.1,0.0,0
2025-02-15,S2,1358,69,4115,38,370,58,69.24,93.17,20.7,0.0,0
2025-02-16,S2,1231,61,4056,26,309,59,69.07,93.16,21.7,0.0,0
2025-02-17,S2,1377,46,4263,35,290,63,69.35,92.95,22.4,0.0,0
2025-02-18,S2,1469,39,4718,25,506,60,68.61,92.96,20.2,0.0,0
2025-02-19,S2,1424,95,4838,31,511,60,69.49,92.97,20.6,0.1,0
2025-02-20,S2,1506,280,6733,36,460,61,69.88,93.1,21.2,0.0,0
2025-02-21,S2,1507,27,4705,36,520,63,69.37,93.12,22.7,0.0,0
2025-02-22,S2,1387,51,4525,31,377,60,69.43,92.97,21.6,0.0,0
2025-02-23,S2,1399,77,4388,23,487,62,69.3,93.28,21.8,0.0,0
2025-02-24,S2,1433,76,4933,31,443,62,69.13,93.42,21.9,3.1,0
2025-02-25,S2,1444,83,4599,43,268,62,69.12,93.24,23.5,0.0,0
2025-02-26,S2,1691,66,5483,30,552,64,69.4,93.09,21.4,0.0,0
2025-02-27,S2,1447,47,4491,25,547,64,69.2,93.11,22.8,0.0,0
2025-02-28,S2,1458,26,4634,25,375,62,69.03,93.14,20.5,0.0,0
2025-03-01,S2,1312,46,4072,27,503,61,69.21,93.05,22.7,0.0,0
