date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-01-19,S2,1163,42,3780,28,373,61,69.19,93.26,23.1,0.0,0
2025-01-20,S2,1637,57,5276,39,596,61,69.17,93.44,21.3,0.7,0
2025-01-21,S2,1376,59,4569,35,399,62,68.9,93.47,21.8,0.0,0
2025-01-22,S2,1496,7,4961,43,406,63,69.22,93.17,22.4,0.0,0
2025-01-23,S2,1680,60,5414,45,605,65,69.39,93.27,21.0,0.0,0
2025-01-24,S2,1516,55,4982,31,407,63,69.09,93.66,20.8,0.0,0
2025-01-25,S2,0,0,0,0,0,0,0.0,0.0,21.2,0.0,1
2025-01-26,S2,0,0,0,0,0,0,0.0,0.0,21.0,0.0,1
2025-01-27,S2,1491,50,4752,31,549,62,69.43,93.53,21.8,0.0,0
2025-01-28,S2,1649,52,5558,36,490,66,69.52,93.39,21.6,0.0,0
2025-01-29,S2,1565,60,5140,29,498,63,69.21,93.62,22.1,0.0,0
2025-01-30,S2,1486,42,4917,30,461,60,69.87,93.59,23.3,0.0,0
2025-01-31,S2,1337,66,4280,22,346,60,69.28,93.43,23.0,6.5,0
2025-02-01,S2,1299,34,4140,30,399,59,69.08,93.59,20.1,0.0,0
2025-02-02,S2,1075,57,3478,17,406,57,69.3,93.72,24.7,0.0,0
2025-02-03,S2,0,0,0,0,0,0,0.0,0.0,23.7,0.0,1
2025-02-04,S2,1787,75,5887,36,518,63,69.38,93.8,23.7,0.0,0
2025-02-05,S2,1535,51,5353,34,433,63,69.1,93.35,23.8,0.0,0
2025-02-06,S2,1559,43,5189,25,479,64,69.45,93.56,21.8,0.0,0
2025-02-07,S2,1583,43,5226,30,259,62,69.33,93.99,21.8,0.0,0
2025-02-08,S2,1426,61,4782,39,443,60,69.46,93.91,22.1,0.0,0
2025-02-09,S2,1163,45,3929,22,498,58,69.67,93.65,23.2,0.0,0
2025-02-10,S2,1534,70,4903,34,397,62,69.45,93.73,22.5,0.0,0
2025-02-11,S2,1529,45,4938,26,551,61,69.36,93.54,21.8,0.0,0
2025-02-12,S2,1792,73,6061,32,391,64,69.35,93.97,23.9,0.0,0
2025-02-13,S2,1569,59,5105,24,356,62,69.39,93.79,20.9,0.0,0
2025-02-14,S2,1420,39,4515,26,586,60,69.45,93.91,20.5,0.0,0
2025-02-15,S2,1442,184,6134,24,498,62,69.77,93.71,24.2,0.0,0
2025-02-16,S2,1413,38,4844,37,326,60,69.06,93.88,22.1,0.0,0
2025-02-17,S2,1608,64,5244,36,604,60,69.67,94.02,22.7,0.0,0
2025-02-18,S2,1446,87,4962,30,472,63,69.48,94.01,19.6,0.0,0
2025-02-19,S2,1456,41,4675,28,418,62,69.61,94.13,20.6,0.0,0
2025-02-20,S2,1417,67,4627,25,367,62,69.8,94.14,22.6,0.0,0
2025-02-21,S2,1695,58,5608,39,295,64,69.66,94.07,19.9,0.0,0
2025-02-22,S2,1347,72,4564,40,345,59,69.89,94.1,22.3,0.0,0
2025-02-23,S2,1263,48,4211,19,455,63,69.69,94.26,21.9,0.0,0
2025-02-24,S2,1648,60,5445,37,536,63,69.49,94.09,25.0,0.0,0
2025-02-25,S2,1619,62,5066,38,480,62,70.03,93.94,21.7,0.0,0
2025-02-26,S2,1374,88,4925,31,458,63,69.76,94.06,23.3,0.0,0
2025-02-27,S2,1342,43,4595,31,484,59,69.5,94.22,23.2,0.0,0
2025-02-28,S2,1560,29,5132,30,498,63,69.88,94.06,22.4,0.0,0
2025-03-01,S2,1374,50,4299,31,475,61,70.1,94.32,24.1,0.0,0
2025-03-02,S2,1245,236,5896,26,525,60,69.53,94.28,22.9,0.0,0
2025-03-03,S2,1487,34,4578,35,279,61,69.84,94.24,21.9,0.0,0
2025-03-04,S2,1634,65,5344,45,673,65,69.13,94.17,22.7,0.0,0
2025-03-05,S2,1568,75,5366,37,431,63,69.57,94.3,22.6,0.0,0
2025-03-06,S2,1442,50,4894,22,434,60,69.61,94.22,24.0,0.0,0
2025-03-07,S2,0,0,0,0,0,0,0.0,0.0,21.9,0.0,1
2025-03-08,S2,0,0,0,0,0,0,0.0,0.0,23.9,0.0,1
2025-03-09,S2,1096,25,3634,28,460,57,70.05,94.27,23.2,0.0,0
2025-03-10,S2,1687,229,7213,50,496,64,70.1,94.27,24.5,0.0,0
2025-03-11,S2,1551,91,5525,30,302,62,70.03,94.42,24.2,0.0,0
2025-03-12,S2,1388,43,4477,33,571,65,70.23,94.47,24.2,0.0,0
2025-03-13,S2,1639,53,5118,32,507,63,70.13,94.47,22.4,0.0,0
2025-03-14,S2,1513,240,6716,34,576,63,69.99,94.32,22.3,0.0,0
2025-03-15,S2,1400,44,4632,23,304,63,69.74,94.2,22.2,0.0,0
2025-03-16,S2,1285,24,4181,27,444,61,69.98,94.64,22.8,0.0,0
2025-03-17,S2,1672,75,5770,29,299,66,69.99,94.62,24.2,0.0,0
2025-03-18,S2,1569,43,5244,35,470,63,70.27,94.64,25.0,0.0,0
2025-03-19,S2,1626,58,5514,33,374,62,69.61,94.59,25.5,0.0,0
2025-03-20,S2,1402,36,4833,29,326,62,70.11,94.45,26.2,0.0,0
2025-03-21,S2,1643,23,5486,47,271,63,69.64,94.67,24.7,0.0,0
2025-03-22,S2,1750,245,7475,37,497,62,69.54,94.31,23.4,1.0,0
2025-03-23,S2,1458,91,4984,40,436,63,69.99,94.4,23.8,2.1,0
2025-03-24,S2,1703,44,5616,32,433,63,69.94,94.77,23.9,3.2,0
2025-03-25,S2,1497,50,5253,45,498,61,69.95,94.58,25.6,1.5,0
2025-03-26,S2,1577,35,4943,38,495,63,69.7,94.74,23.3,0.0,0
2025-03-27,S2,1474,46,4689,35,378,62,70.02,94.67,23.0,1.8,0
2025-03-28,S2,1442,46,4846,35,532,61,69.76,94.75,25.9,0.0,0
2025-03-29,S2,1461,33,4902,25,468,62,70.29,94.7,25.5,0.0,0
2025-03-30,S2,1137,19,3849,25,290,59,69.66,94.46,24.5,0.0,0
2025-03-31,S2,1850,11,6148,49,417,62,69.78,94.7,25.2,0.0,0
2025-04-01,S2,1372,60,4474,39,500,64,69.9,94.78,24.5,0.0,0
2025-04-02,S2,1562,52,5095,46,480,60,70.08,94.94,23.1,0.0,0
2025-04-03,S2,1475,68,5074,21,533,63,70.45,94.8,26.4,0.0,0
2025-04-04,S2,1615,57,5307,41,401,62,69.71,94.81,24.9,0.0,0
2025-04-05,S2,1663,33,5685,33,496,62,69.99,94.77,25.9,0.0,0
2025-04-06,S2,1209,43,4259,29,341,60,70.15,94.53,25.3,0.9,0
2025-04-07,S2,1443,76,4652,37,325,61,69.95,94.93,23.9,0.0,0
2025-04-08,S2,1391,44,4574,25,443,61,70.09,94.99,25.5,0.3,0
2025-04-09,S2,1485,98,5298,35,349,64,70.21,94.96,26.4,0.0,0
2025-04-10,S2,1587,57,5249,41,252,65,70.23,94.91,26.4,8.9,0
2025-04-11,S2,1483,300,7295,32,500,59,69.66,95.0,26.8,3.0,0
2025-04-12,S2,1327,75,4625,36,376,59,70.15,95.0,25.9,0.0,0
2025-04-13,S2,1118,72,3656,30,582,58,70.23,94.87,21.9,0.0,0
2025-04-14,S2,1515,54,5093,35,573,63,70.26,94.89,26.2,0.0,0
2025-04-15,S2,1753,56,5964,29,517,67,69.87,95.01,25.3,0.0,0
2025-04-16,S2,1593,46,5390,45,489,63,70.19,95.12,28.5,0.0,0
2025-04-17,S2,1466,40,4758,38,477,63,70.17,94.96,23.8,0.0,0
2025-04-18,S2,1457,54,5009,32,407,63,70.56,95.2,25.3,0.0,0
2025-04-19,S2,1550,94,5524,45,478,62,69.9,95.17,28.1,1.5,0
2025-04-20,S2,1370,38,4710,24,351,63,70.32,95.07,27.8,0.0,0
2025-04-21,S2,1608,65,5732,46,255,61,70.51,95.12,27.1,0.0,0
2025-04-22,S2,0,0,0,0,0,0,0.0,0.0,26.0,0.0,1
2025-04-23,S2,1422,83,4935,35,490,62,70.06,95.28,28.7,0.0,0
2025-04-24,S2,1800,55,6219,34,564,63,70.24,95.03,25.2,0.0,0
2025-04-25,S2,1644,71,5655,46,324,64,70.53,94.95,28.8,0.0,0
2025-04-26,S2,1760,49,6095,34,522,63,70.76,95.21,26.7,0.0,0
2025-04-27,S2,1111,52,3789,16,401,57,70.29,95.3,25.9,0.0,0
2025-04-28,S2,1552,59,5190,28,498,63,70.3,95.13,27.0,0.0,0
2025-04-29,S2,1847,52,6073,35,423,62,70.5,95.25,27.5,0.0,0
2025-04-30,S2,1592,317,7753,45,524,63,70.49,95.28,27.3,0.0,0
2025-01-01,S3,1100,60,3907,32,470,46,71.21,95.11,22.8,0.0,0
2025-01-02,S3,1076,45,3907,25,559,51,70.69,95.0,22.2,0.0,0
2025-01-03,S3,1174,62,4209,21,622,49,70.74,95.25,22.8,0.0,0
2025-01-04,S3,902,220,4660,22,538,46,70.86,94.84,21.4,0.0,0
2025-01-05,S3,1022,26,3797,19,332,50,70.31,95.13,24.8,0.0,0
2025-01-06,S3,1174,57,4340,32,649,51,70.28,95.02,22.7,1.0,0
2025-01-07,S3,0,0,0,0,0,0,0.0,0.0,23.1,1.2,1
2025-01-08,S3,1115,40,3817,13,382,50,70.79,95.15,24.1,0.0,0
2025-01-09,S3,1201,54,4480,23,529,50,70.38,95.06,22.7,0.0,0
2025-01-10,S3,1212,72,4581,30,579,51,70.63,95.02,21.8,0.0,0
2025-01-11,S3,1174,56,4147,29,372,48,70.84,95.26,22.6,0.0,0
2025-01-12,S3,807,74,3116,12,490,48,70.41,95.37,22.0,0.0,0
2025-01-13,S3,1168,58,4306,29,434,50,70.63,95.24,21.8,0.0,0
2025-01-14,S3,1102,70,4061,27,520,47,70.93,95.27,20.8,0.0,0
2025-01-15,S3,1175,74,4541,32,324,49,70.68,95.56,23.3,0.0,0
2025-01-16,S3,0,0,0,0,0,0,0.0,0.0,21.2,0.0,1
2025-01-17,S3,1048,79,4014,24,324,49,70.62,95.47,21.9,0.0,0
2025-01-18,S3,1185,46,4217,17,464,47,70.63,95.23,22.1,0.0,0
2025-01-19,S3,787,45,2885,10,235,46,70.66,95.37,23.1,0.0,0
2025-01-20,S3,1088,154,4754,22,523,50,70.61,95.58,21.3,0.7,0
2025-01-21,S3,1067,48,3840,29,422,48,70.45,95.42,21.8,0.0,0
2025-01-22,S3,1193,65,4254,24,580,53,71.25,95.34,22.4,0.0,0
2025-01-23,S3,1087,48,3884,23,379,50,70.57,95.29,21.0,0.0,0
2025-01-24,S3,1145,69,3871,17,456,48,70.96,95.42,20.8,0.0,0
2025-01-25,S3,0,0,0,0,0,0,0.0,0.0,21.2,0.0,1
2025-01-26,S3,0,0,0,0,0,0,0.0,0.0,21.0,0.0,1
2025-01-27,S3,1103,36,3848,23,595,49,71.26,95.16,21.8,0.0,0
2025-01-28,S3,1219,46,4329,17,458,50,70.53,95.65,21.6,0.0,0
2025-01-29,S3,1048,63,3709,16,387,51,70.61,95.55,22.1,0.0,0
2025-01-30,S3,984,38,3455,13,442,46,71.04,95.33,23.3,0.0,0
2025-01-31,S3,1123,35,4048,27,520,50,70.57,95.62,23.0,6.5,0
2025-02-01,S3,989,26,3519,29,397,47,70.64,95.58,20.1,0.0,0
2025-02-02,S3,938,46,3394,14,499,48,70.69,95.45,24.7,0.0,0
2025-02-03,S3,0,0,0,0,0,0,0.0,0.0,23.7,0.0,1
2025-02-04,S3,1135,54,3786,19,500,50,70.76,95.75,23.7,0.0,0
2025-02-05,S3,1128,69,4203,26,522,48,70.61,95.55,23.8,0.0,0
2025-02-06,S3,994,69,3666,12,449,49,70.71,95.48,21.8,0.0,0
2025-02-07,S3,1140,40,4040,26,358,48,71.27,95.61,21.8,0.0,0
2025-02-08,S3,1098,38,3962,31,406,50,70.42,95.71,22.1,0.0,0
2025-02-09,S3,781,56,2917,17,482,45,70.97,95.92,23.2,0.0,0
2025-02-10,S3,1196,69,4253,27,459,51,70.74,95.92,22.5,0.0,0
2025-02-11,S3,1224,56,4278,34,475,50,70.81,95.67,21.8,0.0,0
2025-02-12,S3,1234,34,4384,30,381,52,70.85,95.73,23.9,0.0,0
2025-02-13,S3,1127,34,3995,26,522,52,71.08,95.82,20.9,0.0,0
2025-02-14,S3,1222,57,4581,33,353,51,70.76,95.66,20.5,0.0,0
2025-02-15,S3,840,68,3048,16,318,46,71.29,96.08,24.2,0.0,0
2025-02-16,S3,938,66,3575,18,459,49,71.29,95.94,22.1,0.0,0
2025-02-17,S3,1157,56,4257,32,356,50,71.16,95.68,22.7,0.0,0
2025-02-18,S3,1130,27,3930,20,473,49,70.93,95.58,19.6,0.0,0
2025-02-19,S3,1106,58,3948,19,421,49,71.2,96.04,20.6,0.0,0
2025-02-20,S3,1184,32,4232,26,604,49,71.22,95.75,22.6,0.0,0
2025-02-21,S3,1290,60,4435,24,304,52,71.05,95.93,19.9,0.0,0
2025-02-22,S3,859,88,3207,12,305,49,71.53,95.93,22.3,0.0,0
2025-02-23,S3,983,68,3538,28,501,48,70.81,96.14,21.9,0.0,0
2025-02-24,S3,1120,43,4118,18,381,50,71.04,95.88,25.0,0.0,0
2025-02-25,S3,1193,69,4472,22,682,49,70.81,95.98,21.7,0.0,0
2025-02-26,S3,1264,50,4231,35,438,51,71.49,95.96,23.3,0.0,0
2025-02-27,S3,1107,55,3940,31,438,51,71.42,96.07,23.2,0.0,0
2025-02-28,S3,1214,55,4445,31,354,52,71.37,96.05,22.4,0.0,0
2025-03-01,S3,1136,29,4125,24,461,52,70.82,96.2,24.1,0.0,0
2025-03-02,S3,904,66,3304,21,472,50,71.11,96.35,22.9,0.0,0
2025-03-03,S3,1026,53,3674,24,501,46,70.55,96.31,21.9,0.0,0
2025-03-04,S3,1132,71,4095,30,511,49,70.86,96.07,22.7,0.0,0
2025-03-05,S3,1198,49,4213,28,467,49,71.02,96.26,22.6,0.0,0
2025-03-06,S3,1317,67,4651,30,475,49,70.83,96.41,24.0,0.0,0
2025-03-07,S3,0,0,0,0,0,0,0.0,0.0,21.9,0.0,1
2025-03-08,S3,0,0,0,0,0,0,0.0,0.0,23.9,0.0,1
2025-03-09,S3,927,43,3369,23,279,48,71.68,96.22,23.2,0.0,0
2025-03-10,S3,1271,45,4531,36,593,50,70.98,96.04,24.5,0.0,0
2025-03-11,S3,1167,34,4243,25,371,50,71.59,96.32,24.2,0.0,0
2025-03-12,S3,1143,42,4268,25,595,48,70.92,96.67,24.2,0.0,0
2025-03-13,S3,982,45,3324,19,441,49,71.22,96.51,22.4,0.0,0
2025-03-14,S3,1139,23,4040,31,466,47,71.18,96.36,22.3,0.0,0
2025-03-15,S3,1036,56,3648,26,314,49,71.26,96.27,22.2,0.0,0
2025-03-16,S3,1061,22,3664,18,391,47,71.2,96.36,22.8,0.0,0
2025-03-17,S3,1162,44,4082,20,333,48,71.56,96.66,24.2,0.0,0
2025-03-18,S3,969,73,3665,28,564,49,71.15,96.25,25.0,0.0,0
2025-03-19,S3,1143,25,4068,25,437,50,71.67,96.5,25.5,0.0,0
2025-03-20,S3,1265,77,4764,17,589,50,71.27,96.45,26.2,0.0,0
2025-03-21,S3,1200,42,4344,16,420,50,71.15,96.69,24.7,0.0,0
2025-03-22,S3,1139,66,4271,23,449,48,71.44,96.76,23.4,1.0,0
2025-03-23,S3,1003,50,3673,21,437,46,71.04,96.76,23.8,2.1,0
2025-03-24,S3,1165,26,4203,22,349,48,71.4,96.49,23.9,3.2,0
2025-03-25,S3,1247,55,4452,19,441,52,71.64,96.93,25.6,1.5,0
2025-03-26,S3,1183,74,4298,22,484,51,71.63,96.42,23.3,0.0,0
2025-03-27,S3,1094,40,4072,20,435,49,70.82,96.59,23.0,1.8,0
2025-03-28,S3,1044,69,3900,14,548,46,71.27,96.66,25.9,0.0,0
2025-03-29,S3,1078,67,4221,17,556,47,71.15,96.62,25.5,0.0,0
2025-03-30,S3,892,87,3392,17,390,48,71.6,96.77,24.5,0.0,0
2025-03-31,S3,1196,85,4677,25,450,51,71.32,96.41,25.2,0.0,0
2025-04-01,S3,1217,61,4329,27,345,48,71.43,96.79,24.5,0.0,0
