date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-04-24,S1,1352,77,4892,31,446,54,73.29,97.75,25.1,0.0,0
2025-04-25,S1,1405,165,5838,39,366,55,72.79,98.27,25.4,0.0,0
2025-04-26,S1,1359,36,4890,37,459,54,72.92,98.19,28.4,0.0,0
2025-04-27,S1,915,37,3217,27,227,53,73.09,98.09,28.3,0.0,0
2025-04-28,S1,1460,61,4947,38,425,56,73.1,98.24,27.0,1.4,0
2025-04-29,S1,1321,67,4565,26,470,54,72.78,98.47,29.2,0.0,0
2025-04-30,S1,1274,262,6167,39,605,52,72.8,98.41,27.8,1.6,0
2025-05-01,S1,1454,42,4834,42,430,54,72.92,98.07,27.0,0.0,0
2025-05-02,S1,1227,64,4314,23,525,54,72.98,98.43,28.1,0.0,0
2025-05-03,S1,1407,69,4959,25,597,54,73.13,98.34,27.8,0.0,0
2025-05-04,S1,1026,67,3731,21,379,53,72.94,98.2,28.4,0.0,0
2025-05-05,S1,1441,41,5218,42,454,55,72.97,98.0,28.5,0.0,0
2025-05-06,S1,1343,81,4982,27,478,54,73.12,98.17,28.5,0.0,0
2025-05-07,S1,1342,31,4785,37,317,58,73.19,98.39,28.3,0.0,0
2025-05-08,S1,1304,22,4364,30,434,56,73.3,98.35,26.4,0.0,0
2025-05-09,S1,1368,58,4891,29,518,55,73.04,98.42,30.7,0.0,0
2025-05-10,S1,1185,230,5466,20,719,54,73.2,98.44,29.1,0.0,0
2025-05-11,S1,0,0,0,0,0,0,0.0,0.0,29.1,0.0,1
2025-05-12,S1,1336,72,4969,30,478,54,72.84,98.31,29.8,0.0,0
2025-05-13,S1,0,0,0,0,0,0,0.0,0.0,27.8,0.0,1
2025-05-14,S1,1401,54,5213,34,550,55,72.69,98.35,32.9,0.0,0
2025-05-15,S1,1326,43,4898,26,249,54,73.17,98.57,33.5,0.0,0
2025-05-16,S1,1300,50,4353,35,366,54,73.16,98.6,30.7,0.0,0
2025-05-17,S1,1219,215,5902,25,608,53,73.07,98.47,30.2,1.0,0
2025-05-18,S1,1108,68,3975,19,473,53,73.15,98.69,31.0,0.0,0
2025-05-19,S1,1212,57,4147,34,484,53,73.54,98.72,29.5,0.0,0
2025-05-20,S1,1334,52,4818,25,386,55,72.94,98.54,30.2,0.0,0
2025-05-21,S1,1268,29,4321,37,418,57,72.98,98.79,29.8,0.0,0
2025-05-22,S1,1229,59,4274,21,382,55,73.23,98.36,31.2,1.7,0
2025-05-23,S1,1466,29,5205,40,428,55,73.2,98.59,32.3,0.0,0
2025-05-24,S1,1416,75,5353,37,491,55,72.87,98.48,29.9,0.0,0
2025-05-25,S1,1164,47,4183,21,495,55,72.88,98.75,32.3,0.0,0
2025-05-26,S1,1353,59,5106,34,540,54,72.93,98.73,32.1,0.0,0
2025-05-27,S1,1370,49,4967,26,447,58,73.52,98.72,30.9,0.0,0
2025-05-28,S1,1465,58,5411,27,437,54,73.56,98.64,31.9,0.0,0
2025-05-29,S1,0,0,0,0,0,0,0.0,0.0,32.3,0.5,1
2025-05-30,S1,1358,61,4564,25,410,55,73.09,98.75,30.3,0.0,0
2025-01-01,S2,1573,89,5287,27,472,63,69.24,93.12,21.8,0.0,0
2025-01-02,S2,1692,67,5359,42,561,63,69.16,93.23,20.5,0.0,0
2025-01-03,S2,1409,67,4785,31,473,61,69.04,93.05,21.9,0.0,0
2025-01-04,S2,1386,69,4615,29,572,63,69.15,92.83,22.4,0.0,0
2025-01-05,S2,1317,35,4342,33,520,59,68.9,92.85,23.4,0.0,0
2025-01-06,S2,1345,45,4399,33,386,62,68.95,93.04,22.6,0.0,0
2025-01-07,S2,1489,57,4780,44,373,60,68.81,93.15,22.0,0.0,0
2025-01-08,S2,1597,40,5289,26,411,63,69.17,93.06,22.2,0.7,0
2025-01-09,S2,1481,54,4668,36,594,62,69.25,93.09,20.8,0.0,0
2025-01-10,S2,0,0,0,0,0,0,0.0,0.0,20.6,0.0,1
2025-01-11,S2,1420,63,4640,21,368,63,69.43,93.12,23.3,0.0,0
2025-01-12,S2,1448,57,4752,35,428,63,68.76,92.98,22.3,0.0,0
2025-01-13,S2,1488,54,4772,33,543,61,69.03,93.38,24.2,0.0,0
2025-01-14,S2,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-01-15,S2,1610,69,5389,25,640,61,69.52,93.26,23.5,0.0,0
2025-01-16,S2,1418,36,4504,42,384,62,69.06,93.22,21.5,0.0,0
2025-01-17,S2,1326,100,4653,36,438,59,69.01,92.99,23.3,0.0,0
2025-01-18,S2,1373,63,4740,39,526,62,69.3,93.08,23.7,0.0,0
2025-01-19,S2,1142,244,5590,27,633,58,69.65,93.12,23.5,0.0,0
2025-01-20,S2,1859,63,6086,50,670,66,69.11,93.13,23.3,0.0,0
2025-01-21,S2,1471,93,4873,33,621,59,68.97,93.43,20.3,0.0,0
2025-01-22,S2,1462,5,4905,33,425,61,69.15,93.29,20.8,0.0,0
2025-01-23,S2,1595,53,5251,25,510,63,69.45,93.23,22.6,4.6,0
2025-01-24,S2,1433,57,4624,21,398,60,69.74,93.41,21.7,1.6,0
2025-01-25,S2,1556,60,5240,31,381,62,69.3,93.68,22.1,0.0,0
2025-01-26,S2,1327,46,4082,27,397,60,69.03,93.33,21.9,1.7,0
2025-01-27,S2,1556,71,4940,36,469,62,68.65,93.18,21.3,0.0,0
2025-01-28,S2,1510,71,5060,40,501,63,69.43,93.51,21.5,0.0,0
2025-01-29,S2,1613,47,5280,26,374,61,68.5,93.23,25.3,0.0,0
2025-01-30,S2,1382,68,4561,28,429,61,69.08,93.47,20.8,0.0,0
2025-01-31,S2,1551,63,5115,23,390,61,69.34,93.44,21.0,0.0,0
2025-02-01,S2,1320,84,4481,24,535,58,69.0,93.35,23.6,0.0,0
2025-02-02,S2,1424,46,4899,20,352,58,69.46,93.34,21.4,0.5,0
2025-02-03,S2,1509,51,5082,27,403,63,69.34,93.32,22.0,0.0,0
2025-02-04,S2,1574,71,5145,26,415,64,69.58,93.4,21.7,0.0,0
2025-02-05,S2,1600,22,5028,35,458,62,69.52,93.38,21.8,0.0,0
2025-02-06,S2,1683,57,5443,31,249,62,69.49,93.22,22.0,0.0,0
2025-02-07,S2,1491,61,4915,41,537,64,69.2,93.2,25.2,1.1,0
2025-02-08,S2,1383,59,4422,38,442,60,69.36,93.29,21.0,0.0,0
2025-02-09,S2,1278,32,4307,21,449,60,69.05,93.59,20.1,0.0,0
2025-02-10,S2,0,0,0,0,0,0,0.0,0.0,19.7,0.0,1
2025-02-11,S2,1547,52,4806,27,267,63,68.97,93.28,22.0,0.0,0
2025-02-12,S2,1709,51,5580,30,241,62,69.51,93.54,22.6,0.0,0
2025-02-13,S2,1638,49,5050,31,437,63,69.01,93.58,22.8,0.0,0
2025-02-14,S2,1525,61,4906,32,453,62,69.5,93.33,22.5,0.0,0
2025-02-15,S2,1573,57,4968,45,446,64,69.18,93.31,21.2,0.0,0
2025-02-16,S2,1269,39,3891,40,376,60,69.56,93.59,22.1,0.0,0
2025-02-17,S2,1495,84,4952,43,550,62,69.83,93.51,23.1,0.0,0
2025-02-18,S2,1556,26,5045,24,431,62,69.25,93.47,20.8,0.0,0
2025-02-19,S2,1669,54,5257,39,589,63,69.59,93.79,22.2,0.0,0
2025-02-20,S2,1552,46,5006,33,595,65,69.06,93.38,24.3,2.5,0
2025-02-21,S2,1611,42,5260,27,388,64,69.1,93.63,22.4,0.0,0
2025-02-22,S2,1659,79,5773,44,407,64,69.26,93.46,22.3,0.0,0
2025-02-23,S2,1368,51,4476,35,480,62,69.58,93.66,24.7,0.0,0
2025-02-24,S2,1387,49,4499,39,438,62,68.98,93.5,21.0,0.0,0
2025-02-25,S2,1594,47,5083,42,436,63,69.5,93.43,21.7,0.0,0
2025-02-26,S2,1347,51,4541,21,309,65,69.03,93.5,23.2,0.6,0
2025-02-27,S2,1571,47,4877,31,505,61,69.44,93.64,23.6,0.0,0
2025-02-28,S2,1592,80,5387,36,374,64,69.07,93.75,24.4,0.0,0
2025-03-01,S2,1422,75,4756,29,415,62,68.85,93.48,21.6,0.0,0
2025-03-02,S2,1090,50,3419,24,475,61,69.22,93.64,22.6,0.0,0
2025-03-03,S2,1513,72,5021,30,321,62,69.42,93.73,24.1,0.0,0
2025-03-04,S2,1533,50,5135,43,350,62,69.48,93.76,23.3,0.0,0
2025-03-05,S2,1525,72,5147,30,395,62,69.81,93.65,22.4,0.0,0
2025-03-06,S2,1626,52,5242,26,352,65,69.31,93.67,24.1,1.6,0
2025-03-07,S2,1405,60,4651,29,441,62,69.38,93.83,23.6,0.0,0
2025-03-08,S2,1258,76,4273,32,482,61,69.43,93.61,23.4,0.0,0
2025-03-09,S2,1396,48,4567,29,386,62,69.53,93.64,24.5,0.0,0
2025-03-10,S2,1571,75,5460,26,479,63,69.27,93.96,22.7,0.0,0
2025-03-11,S2,1557,38,5251,34,600,62,69.61,93.73,24.2,0.0,0
2025-03-12,S2,1752,74,6084,33,554,64,69.32,93.69,25.0,0.0,0
2025-03-13,S2,0,0,0,0,0,0,0.0,0.0,23.5,0.0,1
2025-03-14,S2,0,0,0,0,0,0,0.0,0.0,24.0,0.0,1
2025-03-15,S2,1546,52,4906,30,454,65,69.42,93.98,23.2,0.0,0
2025-03-16,S2,1069,29,3320,19,463,60,69.32,93.7,22.6,0.0,0
2025-03-17,S2,1695,212,7222,40,374,64,69.56,94.0,25.3,0.0,0
2025-03-18,S2,1495,53,5028,25,383,62,69.75,93.72,23.1,0.0,0
2025-03-19,S2,1336,53,4302,29,396,61,69.71,93.75,22.6,0.0,0
2025-03-20,S2,1348,34,4290,27,442,63,69.37,93.85,25.1,1.4,0
2025-03-21,S2,1566,64,5302,25,251,63,69.61,93.92,23.6,0.0,0
2025-03-22,S2,1519,53,5231,38,605,62,69.44,93.83,25.2,0.0,0
2025-03-23,S2,0,0,0,0,0,0,0.0,0.0,23.9,0.0,1
2025-03-24,S2,1458,38,4786,46,505,63,69.46,93.86,25.0,0.0,0
2025-03-25,S2,1630,212,6938,37,455,64,70.14,93.89,26.1,0.0,0
2025-03-26,S2,1381,54,4629,29,398,64,69.53,93.97,25.0,0.0,0
2025-03-27,S2,1256,51,4180,24,522,61,69.52,93.8,26.3,5.9,0
2025-03-28,S2,1481,49,4889,28,465,63,69.42,94.11,23.4,0.0,0
2025-03-29,S2,1256,64,4023,27,361,61,69.46,93.99,24.2,0.0,0
2025-03-30,S2,1125,72,3896,18,353,58,69.66,93.76,25.4,0.0,0
2025-03-31,S2,1444,72,4979,35,519,60,69.6,94.11,25.9,0.0,0
2025-04-01,S2,1594,30,5179,44,497,63,70.1,93.99,24.8,0.0,0
2025-04-02,S2,1856,77,6388,44,570,65,70.04,94.2,25.9,0.0,0
2025-04-03,S2,1336,47,4489,28,609,59,69.96,93.96,25.3,0.0,0
2025-04-04,S2,1639,52,5698,30,365,63,69.79,94.24,25.7,0.9,0
2025-04-05,S2,1497,39,5059,23,382,62,70.19,94.01,26.4,0.0,0
2025-04-06,S2,0,0,0,0,0,0,0.0,0.0,24.9,0.0,1
2025-04-07,S2,1604,245,7159,38,543,63,69.39,94.2,27.9,0.0,0
2025-04-08,S2,1482,41,4759,27,460,60,70.31,93.77,25.4,0.0,0
2025-04-09,S2,1655,74,5654,26,373,62,69.58,94.1,26.1,0.0,0
2025-04-10,S2,1432,45,4626,28,328,61,69.6,94.01,25.8,2.1,0
2025-04-11,S2,1426,57,4734,25,350,63,69.81,93.9,27.4,0.0,0
2025-04-12,S2,1331,25,4583,34,420,59,69.97,94.4,26.8,0.0,0
2025-04-13,S2,1302,51,4292,33,370,62,69.77,94.16,25.6,0.0,0
2025-04-14,S2,1535,46,4980,39,349,61,69.66,94.13,25.4,0.0,0
2025-04-15,S2,1454,52,4873,41,537,63,69.73,94.08,26.1,0.0,0
2025-04-16,S2,1512,79,5456,35,470,62,69.85,94.12,27.2,0.0,0
2025-04-17,S2,1456,32,4729,31,427,63,69.88,94.16,28.9,2.1,0
2025-04-18,S2,1489,54,4974,34,472,62,69.52,94.15,27.5,0.0,0
2025-04-19,S2,1365,70,4467,31,405,61,70.09,94.12,24.2,0.0,0
2025-04-20,S2,1146,41,3981,22,435,58,69.95,94.02,27.4,0.0,0
2025-04-21,S2,1784,57,5879,30,491,65,69.51,94.26,28.1,0.0,0
2025-04-22,S2,1676,36,5573,29,448,62,69.68,94.31,25.9,0.0,0
2025-04-23,S2,1614,86,5596,28,478,63,70.05,94.57,29.3,0.0,0
2025-04-24,S2,1611,31,5400,37,371,62,69.74,93.95,25.1,0.0,0
2025-04-25,S2,1575,71,5317,37,413,65,69.56,94.44,25.4,0.0,0
2025-04-26,S2,1437,32,4963,28,518,62,69.65,94.26,28.4,0.0,0
2025-04-27,S2,1075,68,3819,15,418,60,70.04,94.5,28.3,0.0,0
2025-04-28,S2,1600,89,5657,45,524,63,69.92,94.43,27.0,1.4,0
2025-04-29,S2,1526,98,5869,46,348,62,70.02,94.36,29.2,0.0,0
2025-04-30,S2,1556,47,5246,23,352,62,69.77,94.32,27.8,1.6,0
2025-05-01,S2,1632,36,5545,37,288,64,69.83,94.29,27.0,0.0,0
2025-05-02,S2,1650,71,5596,26,439,63,70.15,94.45,28.1,0.0,0
2025-05-03,S2,1638,39,5370,27,420,62,69.69,94.31,27.8,0.0,0
2025-05-04,S2,1372,49,4577,32,426,62,69.82,94.47,28.4,0.0,0
2025-05-05,S2,1401,72,4937,22,513,60,69.77,94.32,28.5,0.0,0
2025-05-06,S2,1813,58,6089,37,469,63,69.9,94.51,28.5,0.0,0
2025-05-07,S2,1773,45,6071,45,426,64,69.86,94.2,28.3,0.0,0
2025-05-08,S2,1788,56,6084,31,461,62,70.22,94.37,26.4,0.0,0
2025-05-09,S2,1580,43,5411,30,498,61,70.25,94.66,30.7,0.0,0
2025-05-10,S2,1470,82,5355,39,390,60,69.94,94.48,29.1,0.0,0
2025-05-11,S2,0,0,0,0,0,0,0.0,0.0,29.1,0.0,1
2025-05-12,S2,1609,53,5514,44,450,62,70.22,94.49,29.8,0.0,0
2025-05-13,S2,0,0,0,0,0,0,0.0,0.0,27.8,0.0,1
2025-05-14,S2,1526,49,5394,37,432,59,69.56,94.55,32.9,0.0,0
2025-05-15,S2,1426,306,7233,33,587,60,69.96,94.16,33.5,0.0,0
2025-05-16,S2,1381,33,4641,33,488,58,69.92,94.46,30.7,0.0,0
2025-05-17,S2,1593,51,5617,40,356,65,70.09,94.67,30.2,1.0,0
2025-05-18,S2,1294,42,4304,28,546,57,70.29,94.63,31.0,0.0,0
2025-05-19,S2,1657,56,5464,29,304,66,70.09,94.69,29.5,0.0,0
2025-05-20,S2,1498,48,5114,28,551,61,70.65,94.5,30.2,0.0,0
2025-05-21,S2,1511,88,5563,40,442,62,69.98,94.51,29.8,0.0,0
2025-05-22,S2,1777,50,5867,33,427,62,69.92,94.65,31.2,1.7,0
2025-05-23,S2,1598,49,5413,49,403,63,69.62,94.48,32.3,0.0,0
2025-05-24,S2,1572,69,5342,24,365,62,69.8,94.81,29.9,0.0,0
2025-05-25,S2,1326,48,4446,26,337,61,70.31,94.43,32.3,0.0,0
2025-05-26,S2,1630,46,5639,42,390,64,70.35,94.73,32.1,0.0,0
2025-05-27,S2,1531,63,5503,29,467,62,70.28,94.53,30.9,0.0,0
2025-05-28,S2,1643,58,5877,34,556,61,70.08,94.87,31.9,0.0,0
2025-05-29,S2,0,0,0,0,0,0,0.0,0.0,32.3,0.5,1
2025-05-30,S2,1640,73,5927,28,387,62,70.22,94.66,30.3,0.0,0
2025-01-01,S3,937,36,3345,23,564,48,70.24,95.11,21.8,0.0,0
2025-01-02,S3,1137,69,3958,24,535,50,70.73,95.08,20.5,0.0,0
2025-01-03,S3,1171,47,4220,31,454,49,70.75,95.01,21.9,0.0,0
2025-01-04,S3,1118,47,4038,15,284,49,70.69,94.93,22.4,0.0,0
2025-01-05,S3,967,55,3209,18,414,46,70.84,94.95,23.4,0.0,0
2025-01-06,S3,1003,39,3376,24,492,49,70.68,94.83,22.6,0.0,0
2025-01-07,S3,1097,74,3940,27,538,49,70.62,94.9,22.0,0.0,0
2025-01-08,S3,992,54,3518,19,416,49,70.9,94.96,22.2,0.7,0
2025-01-09,S3,1054,58,3499,25,327,48,70.97,95.06,20.8,0.0,0
2025-01-10,S3,0,0,0,0,0,0,0.0,0.0,20.6,0.0,1
2025-01-11,S3,1098,45,3990,29,386,49,70.68,94.93,23.3,0.0,0
2025-01-12,S3,805,77,2915,23,639,44,70.76,95.26,22.3,0.0,0
2025-01-13,S3,1275,34,4635,23,447,51,70.07,95.13,24.2,0.0,0
2025-01-14,S3,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-01-15,S3,1135,68,4042,21,466,47,70.7,95.35,23.5,0.0,0
2025-01-16,S3,1072,64,3902,22,340,49,70.7,95.25,21.5,0.0,0
2025-01-17,S3,1098,62,4139,32,379,48,70.9,95.01,23.3,0.0,0
2025-01-18,S3,940,87,3594,15,473,48,70.14,95.12,23.7,0.0,0
2025-01-19,S3,813,65,3075,20,415,44,70.71,94.91,23.5,0.0,0
2025-01-20,S3,1087,33,3632,21,385,51,70.95,95.09,23.3,0.0,0
2025-01-21,S3,1026,71,3804,20,388,50,70.59,95.23,20.3,0.0,0
2025-01-22,S3,1134,67,4068,16,356,49,70.76,95.08,20.8,0.0,0
2025-01-23,S3,1194,63,4291,34,447,48,70.43,94.9,22.6,4.6,0
2025-01-24,S3,1229,38,4265,33,349,52,70.66,95.13,21.7,1.6,0
2025-01-25,S3,1096,55,4104,29,299,48,70.68,94.96,22.1,0.0,0
2025-01-26,S3,869,59,3259,22,454,48,71.04,95.3,21.9,1.7,0
2025-01-27,S3,1114,52,4049,26,438,49,70.28,95.1,21.3,0.0,0
2025-01-28,S3,1207,49,4202,32,470,52,70.94,94.87,21.5,0.0,0
2025-01-29,S3,1100,41,3966,35,419,51,70.87,94.95,25.3,0.0,0
2025-01-30,S3,1057,38,3712,17,338,49,70.46,95.08,20.8,0.0,0
