date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-01-24,S1,1185,64,3881,20,464,52,72.86,96.87,20.4,4.4,0
2025-01-25,S1,1206,54,4023,26,466,52,73.2,97.21,22.1,0.0,0
2025-01-26,S1,1030,91,3818,19,454,53,73.02,97.31,22.2,0.0,0
2025-01-27,S1,1385,62,4805,33,325,55,72.91,97.1,21.6,0.0,0
2025-01-28,S1,1190,36,4160,28,380,52,72.73,97.36,22.9,0.0,0
2025-01-29,S1,1244,348,7004,28,654,53,72.45,97.22,22.4,0.0,0
2025-01-30,S1,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-01-31,S1,1238,62,4190,32,514,53,72.81,97.53,24.9,0.0,0
2025-02-01,S1,1202,61,4378,25,520,53,73.1,97.64,22.2,0.0,0
2025-02-02,S1,1207,93,4340,23,555,54,73.38,97.39,22.5,0.0,0
2025-02-03,S1,1272,91,4498,26,480,54,72.99,97.52,20.2,0.0,0
2025-02-04,S1,1435,36,4951,27,488,56,73.1,97.58,22.5,1.8,0
2025-02-05,S1,1226,75,4326,30,523,52,73.48,97.42,23.4,0.0,0
2025-02-06,S1,1219,63,4107,36,397,54,73.45,97.51,20.8,0.0,0
2025-02-07,S1,1283,232,5909,28,436,54,73.66,97.27,21.7,0.0,0
2025-02-08,S1,1202,97,4358,15,497,54,73.32,97.54,21.2,5.3,0
2025-02-09,S1,1048,35,3440,30,367,54,73.58,97.93,20.6,0.0,0
2025-02-10,S1,1079,40,3728,17,364,50,72.73,97.86,22.5,0.0,0
2025-02-11,S1,1311,44,4390,22,508,53,73.64,97.94,21.4,0.0,0
2025-02-12,S1,1294,29,4478,26,556,54,73.06,97.67,22.6,0.0,0
2025-02-13,S1,1394,49,4790,29,399,55,73.01,97.96,24.6,0.0,0
2025-02-14,S1,1262,59,4370,25,538,52,73.83,97.76,24.5,0.0,0
2025-01-01,S2,1464,38,4722,24,585,65,69.41,93.02,23.6,0.0,0
2025-01-02,S2,1525,43,4772,27,384,60,68.77,92.89,19.9,0.0,0
2025-01-03,S2,1745,70,5747,27,429,62,68.57,92.97,23.2,0.0,0
2025-01-04,S2,1324,45,4372,21,612,60,69.16,93.04,22.2,0.0,0
2025-01-05,S2,899,75,3070,14,500,58,69.61,93.03,22.6,0.0,0
2025-01-06,S2,1427,61,4899,27,413,59,69.44,93.34,23.2,0.0,0
2025-01-07,S2,1382,63,4447,31,418,62,69.03,93.56,22.1,0.0,0
2025-01-08,S2,1266,48,4227,31,421,59,69.05,93.43,23.5,0.0,0
2025-01-09,S2,1330,15,4549,27,548,60,69.56,93.26,24.9,0.0,0
2025-01-10,S2,1570,55,5278,43,363,62,68.77,93.73,22.5,0.0,0
2025-01-11,S2,1465,45,5020,33,522,61,69.41,93.31,24.1,0.0,0
2025-01-12,S2,1117,57,3446,21,489,63,69.23,93.6,22.1,0.0,0
2025-01-13,S2,0,0,0,0,0,0,0.0,0.0,22.8,0.0,1
2025-01-14,S2,1410,61,4505,39,563,61,68.89,93.58,21.2,0.0,0
2025-01-15,S2,1586,77,5314,35,562,62,69.49,93.77,21.5,0.0,0
2025-01-16,S2,1492,33,4855,32,628,62,69.16,93.74,20.2,0.0,0
2025-01-17,S2,1474,62,4498,24,442,62,69.42,94.23,20.4,3.0,0
2025-01-18,S2,1528,44,5298,28,438,61,69.4,94.14,23.2,0.0,0
2025-01-19,S2,1275,84,4412,37,375,62,69.62,94.02,21.8,0.0,0
2025-01-20,S2,1514,56,4889,24,515,62,69.79,94.21,21.1,0.0,0
2025-01-21,S2,1643,35,5511,44,433,64,69.85,94.1,22.7,0.0,0
2025-01-22,S2,0,0,0,0,0,0,0.0,0.0,21.8,0.0,1
2025-01-23,S2,1485,50,4934,22,404,63,69.73,94.4,21.3,0.0,0
2025-01-24,S2,1422,25,4671,26,441,61,69.88,94.69,20.4,4.4,0
2025-01-25,S2,1380,58,4486,33,401,63,69.63,94.53,22.1,0.0,0
2025-01-26,S2,1284,25,4339,21,399,61,69.6,94.96,22.2,0.0,0
2025-01-27,S2,1670,75,5782,26,568,64,69.84,94.82,21.6,0.0,0
2025-01-28,S2,1492,68,4898,22,366,61,69.57,94.47,22.9,0.0,0
2025-01-29,S2,1710,58,5558,42,494,63,69.33,94.77,22.4,0.0,0
2025-01-30,S2,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-01-31,S2,1668,50,5331,32,449,64,69.95,94.82,24.9,0.0,0
2025-02-01,S2,1729,50,5741,42,285,65,69.87,95.36,22.2,0.0,0
2025-02-02,S2,1362,14,4389,32,473,61,69.75,94.82,22.5,0.0,0
2025-02-03,S2,1638,50,5111,48,344,62,69.94,94.93,20.2,0.0,0
2025-02-04,S2,1600,58,5538,46,436,61,69.88,94.75,22.5,1.8,0
2025-02-05,S2,1633,51,5553,33,683,64,69.69,95.12,23.4,0.0,0
2025-02-06,S2,1487,32,4783,21,300,64,69.56,95.4,20.8,0.0,0
2025-02-07,S2,1743,73,5774,40,313,65,70.19,95.26,21.7,0.0,0
2025-02-08,S2,1521,78,5058,42,467,61,70.09,95.3,21.2,5.3,0
2025-02-09,S2,1227,72,4038,17,275,61,70.17,95.51,20.6,0.0,0
2025-02-10,S2,1653,63,5220,41,437,62,70.14,95.58,22.5,0.0,0
2025-02-11,S2,1666,69,5566,40,357,67,70.36,95.84,21.4,0.0,0
2025-02-12,S2,1595,91,5865,28,450,62,69.69,95.64,22.6,0.0,0
2025-02-13,S2,1527,17,5116,39,570,62,70.04,95.29,24.6,0.0,0
2025-02-14,S2,1564,95,5496,42,503,62,70.13,95.83,24.5,0.0,0
2025-01-01,S3,1159,34,4367,34,381,51,70.5,95.06,23.6,0.0,0
2025-01-02,S3,1264,49,4509,23,410,51,70.43,94.92,19.9,0.0,0
2025-01-03,S3,1149,273,6327,19,471,50,71.23,95.01,23.2,0.0,0
2025-01-04,S3,1102,239,5892,29,509,48,70.42,95.28,22.2,0.0,0
2025-01-05,S3,857,58,3067,22,447,46,70.62,95.08,22.6,0.0,0
2025-01-06,S3,1028,33,3819,23,331,49,70.66,95.28,23.2,0.0,0
2025-01-07,S3,1099,63,3844,22,228,47,70.94,95.22,22.1,0.0,0
2025-01-08,S3,1071,51,3977,25,543,51,70.87,95.11,23.5,0.0,0
2025-01-09,S3,1066,85,4193,25,405,49,70.88,95.44,24.9,0.0,0
2025-01-10,S3,948,38,3378,14,466,49,70.99,95.37,22.5,0.0,0
2025-01-11,S3,1236,49,4562,31,315,50,70.78,95.39,24.1,0.0,0
2025-01-12,S3,932,72,3318,26,704,46,70.53,95.25,22.1,0.0,0
2025-01-13,S3,0,0,0,0,0,0,0.0,0.0,22.8,0.0,1
2025-01-14,S3,1342,59,4632,26,504,51,71.02,95.49,21.2,0.0,0
2025-01-15,S3,1029,70,3805,29,416,51,70.51,95.6,21.5,0.0,0
2025-01-16,S3,1114,54,4046,17,468,48,71.06,95.49,20.2,0.0,0
2025-01-17,S3,1216,41,4254,29,404,53,70.97,95.54,20.4,3.0,0
2025-01-18,S3,1097,75,4112,17,530,49,70.59,95.66,23.2,0.0,0
2025-01-19,S3,1063,91,4093,23,652,47,70.55,95.8,21.8,0.0,0
2025-01-20,S3,1168,36,4012,32,531,50,71.12,95.69,21.1,0.0,0
2025-01-21,S3,1089,228,5749,22,433,49,70.85,95.8,22.7,0.0,0
2025-01-22,S3,0,0,0,0,0,0,0.0,0.0,21.8,0.0,1
2025-01-23,S3,1058,69,3894,24,569,49,71.0,95.75,21.3,0.0,0
2025-01-24,S3,1313,58,4807,26,359,50,71.28,95.82,20.4,4.4,0
2025-01-25,S3,1034,67,3745,30,379,49,71.41,95.75,22.1,0.0,0
2025-01-26,S3,984,34,3650,27,566,49,70.87,96.17,22.2,0.0,0
2025-01-27,S3,994,62,3709,19,518,45,70.82,96.11,21.6,0.0,0
2025-01-28,S3,1094,72,4056,17,429,48,71.57,95.96,22.9,0.0,0
2025-01-29,S3,1215,28,4500,25,632,49,71.18,96.05,22.4,0.0,0
2025-01-30,S3,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-01-31,S3,956,50,3625,15,488,49,70.83,96.17,24.9,0.0,0
2025-02-01,S3,795,63,2898,22,611,45,71.19,96.21,22.2,0.0,0
2025-02-02,S3,1101,66,4017,25,441,50,71.55,96.28,22.5,0.0,0
2025-02-03,S3,1085,79,4096,15,501,51,71.25,96.27,20.2,0.0,0
2025-02-04,S3,1169,77,4445,23,447,50,71.2,96.24,22.5,1.8,0
2025-02-05,S3,1194,324,6970,27,592,50,70.5,96.15,23.4,0.0,0
2025-02-06,S3,1058,171,5125,26,537,49,71.18,96.33,20.8,0.0,0
2025-02-07,S3,1253,45,4526,30,400,48,71.52,96.16,21.7,0.0,0
2025-02-08,S3,1081,69,3976,26,467,49,71.37,96.37,21.2,5.3,0
2025-02-09,S3,983,41,3555,16,292,49,71.1,96.47,20.6,0.0,0
2025-02-10,S3,1198,48,4528,22,422,49,71.68,96.63,22.5,0.0,0
2025-02-11,S3,1263,22,4557,26,368,49,71.23,96.29,21.4,0.0,0
2025-02-12,S3,1290,48,4408,25,214,52,71.06,96.76,22.6,0.0,0
2025-02-13,S3,1260,38,4596,27,454,51,71.19,96.74,24.6,0.0,0
2025-02-14,S3,1262,51,4530,30,466,52,71.27,96.75,24.5,0.0,0
2025-01-01,S4,1253,96,4686,26,474,58,71.5,97.32,23.6,0.0,0
2025-01-02,S4,1429,256,6874,31,413,59,71.6,97.02,19.9,0.0,0
2025-01-03,S4,1417,40,4750,37,495,55,71.16,97.34,23.2,0.0,0
2025-01-04,S4,1228,77,4469,33,536,51,71.3,97.38,22.2,0.0,0
2025-01-05,S4,981,57,3468,18,280,51,71.48,97.14,22.6,0.0,0
2025-01-06,S4,1463,83,5101,34,509,59,71.44,97.13,23.2,0.0,0
2025-01-07,S4,1313,9,4534,22,501,53,71.13,97.39,22.1,0.0,0
2025-01-08,S4,1316,51,4536,33,360,58,71.81,97.19,23.5,0.0,0
2025-01-09,S4,1440,53,4942,20,381,58,71.42,97.53,24.9,0.0,0
2025-01-10,S4,1679,43,5877,25,394,60,71.61,97.69,22.5,0.0,0
2025-01-11,S4,1324,62,4615,18,417,57,71.68,97.33,24.1,0.0,0
2025-01-12,S4,1234,75,4268,21,530,54,71.91,97.53,22.1,0.0,0
2025-01-13,S4,0,0,0,0,0,0,0.0,0.0,22.8,0.0,1
2025-01-14,S4,1384,53,4626,36,453,56,71.55,97.73,21.2,0.0,0
2025-01-15,S4,1443,219,6343,38,446,54,72.03,97.64,21.5,0.0,0
2025-01-16,S4,1546,62,5167,23,470,58,71.69,97.69,20.2,0.0,0
2025-01-17,S4,1427,70,4931,34,415,55,72.14,97.58,20.4,3.0,0
2025-01-18,S4,1249,32,4287,19,405,53,71.84,97.81,23.2,0.0,0
2025-01-19,S4,1206,85,4499,28,428,54,72.12,97.87,21.8,0.0,0
2025-01-20,S4,1163,37,3908,29,476,54,72.18,98.44,21.1,0.0,0
2025-01-21,S4,1437,53,4794,22,469,58,71.53,97.93,22.7,0.0,0
2025-01-22,S4,0,0,0,0,0,0,0.0,0.0,21.8,0.0,1
2025-01-23,S4,1415,53,4756,36,224,59,71.76,97.97,21.3,0.0,0
2025-01-24,S4,1386,229,6667,33,412,57,71.84,98.44,20.4,4.4,0
2025-01-25,S4,1178,31,3925,31,465,53,72.62,98.26,22.1,0.0,0
2025-01-26,S4,1191,76,4404,21,459,55,72.2,98.48,22.2,0.0,0
2025-01-27,S4,1391,66,4864,27,398,56,72.34,98.39,21.6,0.0,0
2025-01-28,S4,1342,77,4588,27,480,55,72.3,98.47,22.9,0.0,0
2025-01-29,S4,1264,52,4520,19,421,56,72.66,98.15,22.4,0.0,0
2025-01-30,S4,0,0,0,0,0,0,0.0,0.0,22.4,0.0,1
2025-01-31,S4,1450,54,5078,24,522,56,72.35,98.26,24.9,0.0,0
2025-02-01,S4,1325,59,4384,38,450,55,72.57,98.54,22.2,0.0,0
2025-02-02,S4,1169,30,4161,24,395,55,72.17,98.92,22.5,0.0,0
2025-02-03,S4,1299,51,4463,38,569,54,72.57,98.62,20.2,0.0,0
2025-02-04,S4,1470,66,4961,25,611,60,72.27,98.79,22.5,1.8,0
2025-02-05,S4,1461,75,5355,27,347,58,72.67,98.61,23.4,0.0,0
2025-02-06,S4,1398,214,6486,25,623,54,71.91,98.82,20.8,0.0,0
2025-02-07,S4,1269,58,4401,21,644,54,72.45,99.14,21.7,0.0,0
2025-02-08,S4,1278,103,4824,31,467,51,72.94,99.05,21.2,5.3,0
2025-02-09,S4,1218,89,4384,34,348,54,72.62,98.85,20.6,0.0,0
2025-02-10,S4,1563,72,5793,38,447,60,72.65,98.94,22.5,0.0,0
2025-02-11,S4,1261,42,4362,22,300,56,72.83,99.25,21.4,0.0,0
2025-02-12,S4,1206,28,4025,23,331,56,72.47,98.98,22.6,0.0,0
2025-02-13,S4,1148,200,5352,24,653,55,72.65,99.16,24.6,0.0,0
2025-02-14,S4,1389,58,4983,38,477,54,72.81,99.11,24.5,0.0,0
