date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-01-09,S2,1629,35,5268,29,370,63,69.15,93.36,23.7,1.2,0
2025-01-10,S2,1570,64,5306,27,615,62,69.43,93.59,22.7,0.0,0
2025-01-11,S2,1497,60,4916,26,441,62,69.71,93.73,20.6,0.0,0
2025-01-12,S2,1357,20,4397,33,406,60,69.86,93.71,24.5,0.0,0
2025-01-13,S2,1740,69,5733,40,407,65,69.59,93.99,22.2,0.0,0
2025-01-14,S2,1408,235,6506,31,541,60,69.76,93.65,21.5,0.0,0
2025-01-15,S2,1538,25,5160,42,342,63,69.66,93.66,22.3,0.0,0
2025-01-16,S2,1439,80,5231,28,552,61,70.26,94.04,23.2,0.0,0
2025-01-17,S2,1302,74,4318,30,498,60,69.92,94.06,22.1,1.7,0
2025-01-18,S2,1500,61,4951,22,526,63,69.78,94.14,22.4,0.0,0
2025-01-19,S2,0,0,0,0,0,0,0.0,0.0,21.6,0.0,1
2025-01-20,S2,1539,67,5180,44,479,64,69.88,94.32,19.6,0.0,0
2025-01-21,S2,1260,5,4088,26,475,59,70.18,94.09,21.2,0.0,0
2025-01-22,S2,1397,43,4568,34,438,59,69.98,94.51,22.4,0.0,0
2025-01-23,S2,1597,67,5294,35,263,61,70.06,94.4,20.6,0.0,0
2025-01-24,S2,1619,217,6916,20,373,60,70.19,94.07,22.5,0.0,0
2025-01-25,S2,1321,31,4764,34,350,61,70.23,94.49,21.6,0.0,0
2025-01-26,S2,0,0,0,0,0,0,0.0,0.0,23.0,0.0,1
2025-01-27,S2,1278,40,4301,24,370,60,70.44,94.66,22.0,0.0,0
2025-01-28,S2,1577,65,5380,37,345,64,70.34,94.76,22.9,0.0,0
2025-01-01,S3,1026,74,3763,14,436,49,70.59,94.79,20.7,0.0,0
2025-01-02,S3,1058,81,3910,20,443,48,70.68,95.07,20.4,2.8,0
2025-01-03,S3,1059,44,4034,28,368,48,70.29,95.3,20.9,0.0,0
2025-01-04,S3,1068,62,3890,22,456,51,71.03,95.13,22.9,0.0,0
2025-01-05,S3,972,87,3807,25,498,48,70.82,95.07,22.6,0.0,0
2025-01-06,S3,1121,84,4301,16,420,49,70.37,95.42,21.6,0.0,0
2025-01-07,S3,1110,30,4089,27,498,52,70.94,95.33,20.9,0.0,0
2025-01-08,S3,1249,45,4396,27,322,49,70.77,95.32,22.3,0.0,0
2025-01-09,S3,1239,206,5924,31,315,48,70.98,95.54,23.7,1.2,0
2025-01-10,S3,1213,255,6516,27,764,51,71.15,95.41,22.7,0.0,0
2025-01-11,S3,1187,54,4050,23,422,49,71.06,95.37,20.6,0.0,0
2025-01-12,S3,914,263,5287,18,362,46,71.01,95.38,24.5,0.0,0
2025-01-13,S3,945,71,3351,28,411,46,71.36,95.58,22.2,0.0,0
2025-01-14,S3,1141,38,4171,20,412,51,71.34,95.51,21.5,0.0,0
2025-01-15,S3,1300,33,4823,20,497,50,71.29,95.57,22.3,0.0,0
2025-01-16,S3,1099,46,3817,19,378,49,71.17,95.67,23.2,0.0,0
2025-01-17,S3,1319,31,4582,24,560,51,71.36,95.66,22.1,1.7,0
2025-01-18,S3,1126,18,3712,28,343,50,71.31,95.75,22.4,0.0,0
2025-01-19,S3,0,0,0,0,0,0,0.0,0.0,21.6,0.0,1
2025-01-20,S3,1157,92,4441,14,252,52,71.35,96.08,19.6,0.0,0
2025-01-21,S3,1031,73,3921,21,421,48,71.41,95.86,21.2,0.0,0
2025-01-22,S3,1277,19,4547,25,554,52,72.06,96.18,22.4,0.0,0
2025-01-23,S3,1265,42,4508,25,501,52,72.11,95.87,20.6,0.0,0
2025-01-24,S3,1198,18,4595,26,625,51,71.8,96.01,22.5,0.0,0
2025-01-25,S3,940,30,3327,19,533,46,71.18,95.99,21.6,0.0,0
2025-01-26,S3,0,0,0,0,0,0,0.0,0.0,23.0,0.0,1
2025-01-27,S3,1278,52,4527,24,555,51,72.22,96.36,22.0,0.0,0
2025-01-28,S3,1219,80,4563,17,526,49,72.47,96.29,22.9,0.0,0
2025-01-01,S4,1415,74,4899,31,544,58,71.56,97.18,20.7,0.0,0
2025-01-02,S4,1103,60,3649,22,468,56,71.42,97.18,20.4,2.8,0
2025-01-03,S4,1263,48,4472,27,543,56,71.3,97.34,20.9,0.0,0
2025-01-04,S4,1373,46,4814,32,370,56,71.51,97.13,22.9,0.0,0
2025-01-05,S4,1212,44,4210,34,518,55,71.77,97.46,22.6,0.0,0
2025-01-06,S4,1064,47,3600,24,454,55,71.83,97.42,21.6,0.0,0
2025-01-07,S4,1463,58,5007,31,481,56,71.29,97.43,20.9,0.0,0
2025-01-08,S4,1546,52,5226,30,512,57,71.84,97.39,22.3,0.0,0
2025-01-09,S4,1513,37,5111,32,316,56,71.56,97.75,23.7,1.2,0
2025-01-10,S4,1346,56,4556,28,427,58,71.8,97.86,22.7,0.0,0
2025-01-11,S4,1385,64,4884,34,445,57,71.94,97.53,20.6,0.0,0
2025-01-12,S4,1170,67,4056,31,400,52,71.69,97.82,24.5,0.0,0
2025-01-13,S4,1482,42,5090,22,493,58,71.73,97.99,22.2,0.0,0
2025-01-14,S4,1422,41,5199,34,391,53,71.75,97.94,21.5,0.0,0
2025-01-15,S4,1359,53,4559,38,345,55,72.3,97.97,22.3,0.0,0
2025-01-16,S4,1326,66,4696,21,587,54,71.79,98.2,23.2,0.0,0
2025-01-17,S4,1454,85,5253,38,460,57,72.35,98.15,22.1,1.7,0
2025-01-18,S4,1296,50,4663,35,415,53,72.5,98.28,22.4,0.0,0
2025-01-19,S4,0,0,0,0,0,0,0.0,0.0,21.6,0.0,1
2025-01-20,S4,1304,55,4136,42,600,56,72.29,98.44,19.6,0.0,0
2025-01-21,S4,1481,44,5297,29,506,59,72.26,98.32,21.2,0.0,0
2025-01-22,S4,1149,65,3843,29,503,56,72.66,98.59,22.4,0.0,0
2025-01-23,S4,1437,39,5168,27,596,59,72.48,98.69,20.6,0.0,0
2025-01-24,S4,1219,58,4134,35,500,56,72.14,98.84,22.5,0.0,0
2025-01-25,S4,1382,32,4820,19,617,59,72.24,98.4,21.6,0.0,0
2025-01-26,S4,0,0,0,0,0,0,0.0,0.0,23.0,0.0,1
2025-01-27,S4,1247,47,4253,25,382,54,72.63,99.06,22.0,0.0,0
2025-01-28,S4,1454,62,4787,27,579,57,72.42,98.74,22.9,0.0,0
