date,site_id,units_produced,downtime_minutes,power_kwh,rework_units,defects_ppm,staff_count,material_cost_per_unit,price_per_unit,temperature_c,rainfall_mm,holiday_flag
2025-02-17,S1,0,0,0,0,0,0,0.0,0.0,22.6,0.0,1
2025-02-18,S1,1272,58,4427,24,527,56,72.71,96.26,23.9,0.0,0
2025-02-19,S1,1271,54,4116,35,715,56,72.37,96.11,22.7,0.0,0
2025-02-20,S1,0,0,0,0,0,0,0.0,0.0,22.9,0.0,1
2025-02-21,S1,1286,51,4236,18,600,52,72.88,96.14,21.5,0.0,0
2025-02-22,S1,1206,58,4146,29,469,52,72.66,96.31,23.9,0.0,0
2025-02-23,S1,950,44,3182,21,694,52,72.19,96.49,23.2,0.0,0
2025-02-24,S1,1450,48,5188,26,406,54,72.55,96.09,23.0,0.0,0
2025-02-25,S1,1219,50,4087,17,409,55,73.06,96.36,23.6,0.0,0
2025-02-26,S1,1345,288,6706,28,471,52,72.4,96.15,21.7,0.0,0
2025-02-27,S1,0,0,0,0,0,0,0.0,0.0,23.1,0.0,1
2025-02-28,S1,1327,30,4517,28,410,52,72.33,96.68,24.5,0.0,0
2025-03-01,S1,1232,50,3912,23,459,52,72.17,96.23,20.9,0.4,0
2025-03-02,S1,923,48,3088,23,497,50,72.33,96.44,25.9,0.0,0
2025-03-03,S1,1379,55,4456,31,530,56,72.36,96.38,22.0,0.0,0
2025-03-04,S1,1146,36,3976,23,452,53,72.37,96.61,22.4,2.0,0
2025-03-05,S1,1311,62,4320,28,504,57,72.92,96.74,22.8,0.0,0
2025-03-06,S1,1397,50,4587,38,356,56,72.71,96.5,24.5,0.0,0
2025-03-07,S1,1196,80,4221,26,420,56,72.66,96.45,23.9,2.3,0
2025-03-08,S1,1119,76,3959,17,651,54,72.49,96.68,23.9,0.0,0
2025-03-09,S1,1042,54,3406,26,487,51,72.84,96.65,23.2,0.0,0
2025-03-10,S1,1348,52,4495,36,581,54,72.55,96.47,23.5,0.0,0
2025-03-11,S1,1344,72,4692,36,463,56,72.7,96.54,23.1,0.0,0
2025-03-12,S1,1313,51,4336,33,483,52,72.94,96.64,23.3,0.0,0
2025-03-13,S1,1244,44,4118,19,271,54,73.25,96.64,23.5,0.0,0
2025-03-14,S1,1484,15,5146,33,404,55,72.64,96.5,24.3,0.0,0
2025-03-15,S1,1208,212,5690,30,593,52,72.88,96.41,24.6,0.0,0
2025-03-16,S1,1048,38,3470,18,482,52,72.93,96.61,24.3,0.0,0
2025-03-17,S1,1143,95,4192,26,437,57,72.74,96.31,21.7,0.0,0
2025-03-18,S1,1233,31,4141,29,331,53,72.89,96.58,24.1,0.0,0
2025-03-19,S1,1250,64,4055,33,473,55,72.67,96.75,23.5,0.0,0
2025-03-20,S1,1336,56,4371,37,603,55,72.37,96.76,23.9,0.0,0
2025-03-21,S1,1421,46,4737,22,488,54,72.46,96.38,26.2,0.0,0
2025-03-22,S1,1155,18,4034,31,506,52,72.62,96.72,25.2,0.0,0
2025-03-23,S1,1030,25,3762,15,617,51,72.78,96.61,24.6,0.0,0
2025-03-24,S1,1235,277,6587,24,413,54,72.78,96.91,25.4,0.0,0
2025-03-25,S1,1283,69,4347,30,496,55,72.7,96.73,24.4,0.0,0
2025-03-26,S1,1174,204,5494,19,449,53,72.79,96.92,23.2,0.0,0
2025-03-27,S1,1097,73,3742,18,518,52,72.77,96.83,23.5,0.0,0
2025-03-28,S1,1338,35,4678,25,362,55,72.79,96.73,26.0,0.0,0
2025-03-29,S1,1018,53,3626,27,496,54,72.99,96.83,26.2,0.0,0
2025-03-30,S1,945,67,3134,26,543,52,72.45,96.56,25.2,0.0,0
2025-03-31,S1,1442,60,5009,34,427,57,72.68,96.99,23.9,0.0,0
2025-04-01,S1,1275,65,4320,36,437,56,72.72,96.78,25.0,0.0,0
2025-04-02,S1,1461,74,5089,30,323,57,73.0,96.72,25.6,0.0,0
2025-04-03,S1,1374,216,6295,37,490,53,73.24,96.77,26.7,0.0,0
2025-04-04,S1,1314,46,4503,29,318,55,72.38,96.55,26.3,0.0,0
2025-04-05,S1,1153,41,3874,33,537,54,72.96,96.63,26.1,0.0,0
2025-04-06,S1,1039,86,3777,19,591,52,73.19,96.58,25.7,0.0,0
2025-04-07,S1,1366,63,4758,29,513,54,73.19,96.95,24.8,0.0,0
2025-04-08,S1,1500,48,5184,39,299,60,72.84,96.68,25.1,0.0,0
2025-04-09,S1,1176,55,4016,22,513,51,72.57,96.73,26.6,1.3,0
2025-04-10,S1,1258,61,4488,23,512,52,72.95,96.49,25.3,0.0,0
2025-04-11,S1,1260,69,4387,30,561,55,73.22,96.75,27.4,0.8,0
2025-04-12,S1,1185,56,4360,30,452,55,72.83,96.72,26.9,0.0,0
2025-04-13,S1,963,81,3299,24,564,50,72.98,96.89,26.6,0.0,0
2025-04-14,S1,1423,61,4692,26,430,55,72.86,96.85,25.5,0.0,0
2025-04-15,S1,1302,77,4683,21,410,55,72.87,96.84,27.4,0.0,0
2025-04-16,S1,1317,40,4585,36,464,57,72.98,96.69,28.0,0.0,0
2025-04-17,S1,1445,52,4991,19,470,55,72.71,96.77,29.0,0.0,0
2025-04-18,S1,1383,77,4719,33,488,55,73.08,96.89,27.2,0.0,0
2025-04-19,S1,1420,163,5967,32,522,56,72.86,96.76,27.2,0.0,0
2025-04-20,S1,1110,41,3965,27,371,51,72.95,96.97,26.6,0.0,0
2025-04-21,S1,0,0,0,0,0,0,0.0,0.0,26.8,0.0,1
2025-04-22,S1,1287,62,4595,37,360,54,73.08,96.79,28.4,0.0,0
2025-04-23,S1,1182,76,4064,33,578,53,72.92,96.99,26.8,0.0,0
2025-04-24,S1,1175,68,4344,17,589,51,73.07,96.78,27.4,0.0,0
2025-04-25,S1,1224,44,4032,30,596,56,72.95,96.9,29.1,0.0,0
2025-04-26,S1,1251,63,4346,21,523,53,72.75,96.95,28.6,0.0,0
2025-04-27,S1,0,0,0,0,0,0,0.0,0.0,29.6,0.0,1
2025-04-28,S1,1138,37,3842,26,497,54,73.19,97.2,27.1,0.0,0
2025-04-29,S1,1259,85,4366,34,435,54,72.84,96.9,25.0,0.0,0
2025-04-30,S1,1368,31,4709,30,615,55,72.75,97.01,27.6,0.0,0
2025-05-01,S1,1281,51,4566,35,561,56,72.97,96.91,27.7,0.0,0
2025-05-02,S1,1351,41,4677,22,453,54,73.02,97.11,29.8,0.0,0
2025-05-03,S1,1341,52,4700,23,502,52,73.29,96.94,28.6,0.0,0
2025-05-04,S1,1124,37,3645,16,436,55,73.07,96.75,27.5,0.0,0
2025-05-05,S1,1584,24,5326,41,451,56,73.76,96.9,28.8,0.0,0
2025-05-06,S1,1094,43,3545,16,260,54,73.17,97.0,27.9,0.0,0
2025-05-07,S1,1464,68,5074,31,425,53,73.16,97.05,27.1,0.0,0
2025-05-08,S1,1313,42,4468,36,501,55,73.48,96.62,29.9,0.0,0
2025-05-09,S1,1336,31,4647,23,327,57,73.05,96.81,27.4,0.0,0
2025-05-10,S1,1293,66,4590,32,452,54,73.02,97.16,29.3,0.0,0
2025-05-11,S1,1069,61,3658,19,470,54,72.8,96.82,29.3,0.0,0
2025-05-12,S1,1136,66,3991,27,403,55,72.95,97.01,27.9,0.0,0
2025-05-13,S1,1411,76,5128,38,336,55,73.49,96.88,30.5,0.0,0
2025-05-14,S1,1327,65,4449,38,283,54,73.24,97.19,27.5,0.0,0
2025-05-15,S1,1210,51,4166,31,525,53,73.29,97.35,29.9,0.0,0
2025-05-16,S1,1246,25,4519,37,357,56,73.45,97.2,30.7,4.5,0
2025-05-17,S1,1277,48,4589,21,411,54,73.17,97.08,30.3,0.0,0
2025-05-18,S1,1102,42,3760,20,478,52,73.12,97.02,30.2,0.0,0
2025-05-19,S1,1148,54,3824,29,620,52,73.65,97.05,28.7,0.0,0
2025-05-20,S1,1399,50,4831,20,478,55,73.5,96.99,29.3,0.0,0
2025-05-21,S1,1350,46,4720,27,463,55,73.81,96.91,31.3,0.0,0
2025-05-22,S1,1251,86,4448,25,508,52,72.95,97.13,32.6,0.0,0
2025-05-23,S1,1275,55,4121,26,575,57,73.26,96.86,30.4,0.0,0
2025-05-24,S1,1137,32,3811,20,408,52,73.05,97.16,29.2,0.0,0
2025-05-25,S1,985,71,3593,16,576,51,73.21,96.97,30.3,0.0,0
2025-05-26,S1,1250,61,4289,23,419,56,73.57,97.11,29.3,0.0,0
2025-05-27,S1,1262,61,4356,38,539,54,73.17,96.83,29.5,0.0,0
2025-05-28,S1,1273,61,4475,35,494,55,73.08,97.0,29.1,0.0,0
2025-05-29,S1,0,0,0,0,0,0,0.0,0.0,29.8,0.0,1
2025-05-30,S1,1197,65,4258,22,420,54,73.3,97.22,30.3,0.0,0
2025-05-31,S1,1458,60,4991,36,566,58,73.55,97.08,32.0,0.0,0
2025-06-01,S1,1041,36,3456,23,552,53,73.34,96.82,31.6,3.4,0
2025-06-02,S1,1428,79,4958,35,578,54,73.71,97.09,31.6,3.3,0
2025-06-03,S1,1286,37,4597,39,437,52,73.51,97.07,30.7,13.8,0
2025-06-04,S1,1201,53,4010,37,753,55,73.71,97.09,29.9,5.8,0
2025-06-05,S1,1345,48,4680,35,360,54,73.38,97.06,30.6,0.5,0
2025-06-06,S1,1456,74,5168,23,452,54,73.44,97.03,29.6,3.2,0
2025-06-07,S1,0,0,0,0,0,0,0.0,0.0,32.9,3.4,1
2025-06-08,S1,1239,71,4524,32,410,55,73.4,97.08,31.1,11.3,0
2025-06-09,S1,1128,63,3899,28,499,54,73.81,97.26,31.5,6.6,0
2025-06-10,S1,1137,32,3994,23,518,55,73.74,97.03,29.8,2.0,0
2025-06-11,S1,1214,62,4246,20,323,54,73.15,97.14,31.7,1.8,0
2025-06-12,S1,1455,84,5400,36,397,58,73.43,97.09,30.4,8.7,0
2025-06-13,S1,1142,15,3924,21,371,54,73.16,97.38,32.5,3.0,0
2025-06-14,S1,1146,38,3863,26,542,53,73.84,97.1,33.7,5.7,0
2025-06-15,S1,1178,8,4194,27,350,54,73.66,97.32,32.5,1.1,0
2025-06-16,S1,1225,64,4378,33,301,51,73.67,97.31,31.4,3.1,0
2025-06-17,S1,1447,34,5024,29,476,56,73.65,97.14,31.1,4.1,0
2025-06-18,S1,1324,73,4691,33,359,56,73.33,97.53,31.6,4.7,0
2025-06-19,S1,1254,39,4464,22,514,54,73.82,97.31,32.5,1.4,0
2025-06-20,S1,1363,51,4757,22,409,55,73.54,97.74,32.8,2.0,0
2025-06-21,S1,1267,40,4448,18,229,55,73.6,97.13,31.5,2.5,0
2025-06-22,S1,1066,52,3631,29,321,52,73.92,97.51,33.6,2.2,0
2025-06-23,S1,1376,33,4723,21,494,57,73.57,97.43,30.4,4.7,0
2025-06-24,S1,1351,36,4599,22,474,56,73.76,97.37,32.8,4.4,0
2025-06-25,S1,1492,60,5541,30,433,56,73.37,97.5,35.6,1.5,0
2025-06-26,S1,1201,48,4170,22,309,55,73.66,97.48,33.8,1.9,0
2025-06-27,S1,0,0,0,0,0,0,0.0,0.0,33.7,3.1,1
2025-06-28,S1,1164,42,3992,29,505,54,73.55,97.59,32.4,10.6,0
2025-06-29,S1,974,81,3697,11,406,51,73.64,97.47,34.2,1.3,0
2025-01-01,S2,1400,71,4291,20,379,62,69.17,92.9,21.7,0.0,0
2025-01-02,S2,1687,73,5464,31,387,62,69.18,92.85,21.8,0.0,0
2025-01-03,S2,1421,55,4534,27,325,63,69.02,93.35,23.5,2.3,0
2025-01-04,S2,1448,63,4466,19,432,60,68.92,93.18,21.6,0.0,0
2025-01-05,S2,1343,77,4433,37,478,62,68.99,93.26,22.3,0.0,0
2025-01-06,S2,1596,56,5405,34,394,62,68.98,93.08,23.2,0.0,0
2025-01-07,S2,0,0,0,0,0,0,0.0,0.0,22.2,0.0,1
2025-01-08,S2,1630,76,5549,33,370,61,69.19,93.17,23.3,3.5,0
2025-01-09,S2,1507,67,4774,36,479,63,69.02,92.92,22.3,0.0,0
2025-01-10,S2,1741,41,5466,42,416,64,68.77,93.2,22.1,0.0,0
2025-01-11,S2,1393,65,4468,35,423,60,69.07,93.11,21.9,0.0,0
2025-01-12,S2,1375,53,4447,31,386,62,69.14,92.99,21.7,0.0,0
2025-01-13,S2,1637,43,5268,45,584,63,69.38,93.29,21.9,0.0,0
2025-01-14,S2,1301,46,4166,27,432,59,69.4,92.94,22.9,0.0,0
2025-01-15,S2,1476,72,4846,36,464,59,69.3,93.32,19.9,0.0,0
2025-01-16,S2,1649,36,5396,40,514,63,69.29,93.03,23.7,0.0,0
2025-01-17,S2,1569,65,5105,24,533,64,69.22,93.1,22.1,0.0,0
2025-01-18,S2,1638,73,5372,30,447,62,68.92,93.27,22.3,0.0,0
2025-01-19,S2,0,0,0,0,0,0,0.0,0.0,21.9,0.0,1
2025-01-20,S2,1583,93,5391,40,414,63,69.01,93.02,23.7,0.0,0
2025-01-21,S2,1659,36,5206,27,387,62,68.99,93.46,21.2,0.0,0
2025-01-22,S2,1651,173,6376,39,583,61,69.12,93.24,22.4,0.0,0
2025-01-23,S2,1387,257,6391,28,597,62,69.18,93.27,23.7,0.0,0
2025-01-24,S2,1400,280,6678,28,467,59,69.62,93.12,22.6,0.0,0
2025-01-25,S2,1581,56,4984,44,614,62,69.17,93.31,20.4,0.0,0
2025-01-26,S2,0,0,0,0,0,0,0.0,0.0,20.5,3.9,1
2025-01-27,S2,1531,212,6488,40,409,62,69.13,93.52,23.9,0.0,0
2025-01-28,S2,1494,63,4587,32,312,61,69.07,93.16,20.6,2.4,0
2025-01-29,S2,1507,58,4683,26,555,61,69.08,93.73,22.6,0.0,0
2025-01-30,S2,1485,29,4894,45,324,62,68.51,93.33,22.9,0.0,0
2025-01-31,S2,1397,45,4427,29,553,61,69.33,93.33,20.8,0.0,0
2025-02-01,S2,1500,33,4912,38,713,63,69.03,93.65,23.8,0.0,0
2025-02-02,S2,1054,63,3280,29,432,57,68.88,93.43,21.6,0.0,0
2025-02-03,S2,1648,90,5491,46,450,63,68.67,93.42,22.9,0.0,0
2025-02-04,S2,1528,40,4837,34,561,61,69.11,93.39,21.9,0.0,0
2025-02-05,S2,1463,5,4736,35,501,61,69.28,93.22,22.1,0.0,0
2025-02-06,S2,1440,66,4735,30,473,63,69.23,93.61,20.9,0.0,0
2025-02-07,S2,1513,80,5131,28,418,63,69.39,93.23,20.9,0.8,0
2025-02-08,S2,0,0,0,0,0,0,0.0,0.0,23.6,0.0,1
2025-02-09,S2,1226,45,3967,15,460,60,68.99,93.43,23.5,0.0,0
2025-02-10,S2,1520,54,4784,44,300,62,69.35,93.52,21.3,0.0,0
2025-02-11,S2,1438,90,5092,31,281,58,68.86,93.43,23.3,0.0,0
2025-02-12,S2,1366,42,4435,33,372,62,68.89,93.71,23.9,0.0,0
2025-02-13,S2,1464,86,4951,40,506,63,69.36,93.88,20.4,0.0,0
2025-02-14,S2,1525,36,4960,25,555,62,69.38,93.45,22.9,0.0,0
2025-02-15,S2,1392,41,4514,32,400,62,69.39,93.38,23.9,0.0,0
2025-02-16,S2,1266,40,4017,21,429,61,69.31,93.65,21.9,0.0,0
2025-02-17,S2,0,0,0,0,0,0,0.0,0.0,22.6,0.0,1
2025-02-18,S2,1211,70,3999,36,234,57,69.16,93.61,23.9,0.0,0
2025-02-19,S2,1342,33,4510,43,491,61,69.11,93.58,22.7,0.0,0
2025-02-20,S2,0,0,0,0,0,0,0.0,0.0,22.9,0.0,1
2025-02-21,S2,1589,47,4865,24,529,63,69.52,93.55,21.5,0.0,0
2025-02-22,S2,1537,249,6846,36,482,66,69.35,93.62,23.9,0.0,0
2025-02-23,S2,1195,58,3918,21,367,59,69.76,93.69,23.2,0.0,0
2025-02-24,S2,1697,38,5419,50,451,64,69.38,93.52,23.0,0.0,0
2025-02-25,S2,1527,79,5124,27,452,61,69.02,93.78,23.6,0.0,0
2025-02-26,S2,1572,61,5224,32,399,60,69.69,93.71,21.7,0.0,0
2025-02-27,S2,0,0,0,0,0,0,0.0,0.0,23.1,0.0,1
2025-02-28,S2,1462,41,4808,34,444,63,69.08,93.71,24.5,0.0,0
2025-03-01,S2,1399,43,4568,30,290,60,69.25,93.94,20.9,0.4,0
2025-03-02,S2,1454,33,4798,29,349,60,68.81,93.63,25.9,0.0,0
2025-03-03,S2,1544,38,4871,43,516,64,69.43,93.66,22.0,0.0,0
2025-03-04,S2,1512,87,5162,37,582,64,69.35,93.55,22.4,2.0,0
2025-03-05,S2,1559,58,4951,46,416,62,69.01,93.91,22.8,0.0,0
2025-03-06,S2,1390,75,4486,42,673,60,69.47,93.88,24.5,0.0,0
2025-03-07,S2,1506,52,5142,25,350,61,69.25,93.66,23.9,2.3,0
2025-03-08,S2,1390,42,4636,36,451,60,68.98,94.08,23.9,0.0,0
2025-03-09,S2,1229,36,3928,28,565,59,69.18,94.0,23.2,0.0,0
2025-03-10,S2,1555,68,5185,38,443,63,69.16,93.75,23.5,0.0,0
2025-03-11,S2,1598,75,5404,48,368,63,69.5,94.01,23.1,0.0,0
2025-03-12,S2,1500,49,4814,33,443,61,69.27,93.94,23.3,0.0,0
2025-03-13,S2,1483,87,4877,31,359,62,69.47,94.2,23.5,0.0,0
2025-03-14,S2,1742,263,7768,28,495,66,69.65,94.02,24.3,0.0,0
2025-03-15,S2,1512,66,4906,23,317,61,69.26,93.74,24.6,0.0,0
2025-03-16,S2,1249,235,5997,32,569,58,69.68,94.01,24.3,0.0,0
2025-03-17,S2,1728,56,5463,50,337,66,69.44,94.03,21.7,0.0,0
2025-03-18,S2,1349,48,4077,33,562,62,69.73,93.9,24.1,0.0,0
2025-03-19,S2,1585,91,5357,29,385,64,69.66,94.2,23.5,0.0,0
2025-03-20,S2,1487,75,5135,41,360,63,69.5,93.69,23.9,0.0,0
2025-03-21,S2,1589,34,5313,26,601,63,69.71,94.18,26.2,0.0,0
2025-03-22,S2,1323,69,4164,25,351,58,69.35,94.16,25.2,0.0,0
2025-03-23,S2,1091,46,3509,16,324,60,69.34,93.79,24.6,0.0,0
2025-03-24,S2,1613,50,5440,45,440,63,69.17,94.05,25.4,0.0,0
2025-03-25,S2,1347,92,4686,24,454,59,69.71,93.64,24.4,0.0,0
2025-03-26,S2,1494,68,4815,25,530,62,69.44,94.27,23.2,0.0,0
2025-03-27,S2,1297,59,4226,20,610,58,69.3,94.0,23.5,0.0,0
2025-03-28,S2,1655,81,5574,48,430,65,68.99,93.87,26.0,0.0,0
2025-03-29,S2,1473,77,4888,25,432,61,69.63,94.12,26.2,0.0,0
2025-03-30,S2,1122,72,3696,18,489,60,69.54,94.07,25.2,0.0,0
2025-03-31,S2,1452,63,4721,44,508,62,69.79,93.97,23.9,0.0,0
2025-04-01,S2,1329,71,4281,34,356,60,69.32,93.86,25.0,0.0,0
2025-04-02,S2,1451,60,4676,31,550,62,69.35,94.03,25.6,0.0,0
2025-04-03,S2,1473,22,4844,35,348,61,68.97,94.28,26.7,0.0,0
2025-04-04,S2,1330,43,4458,19,633,61,69.06,94.15,26.3,0.0,0
2025-04-05,S2,1365,36,4694,36,381,61,69.17,94.18,26.1,0.0,0
2025-04-06,S2,1177,27,3780,31,435,60,69.12,93.86,25.7,0.0,0
2025-04-07,S2,1543,72,5074,36,525,64,69.13,94.24,24.8,0.0,0
2025-04-08,S2,1539,62,5155,44,414,63,69.51,94.16,25.1,0.0,0
2025-04-09,S2,1436,43,4699,36,368,60,69.69,94.1,26.6,1.3,0
2025-04-10,S2,1599,74,5328,29,342,61,69.65,94.33,25.3,0.0,0
2025-04-11,S2,1513,90,5315,33,264,65,69.77,94.32,27.4,0.8,0
2025-04-12,S2,1346,42,4480,35,500,60,69.29,94.34,26.9,0.0,0
2025-04-13,S2,1275,231,6132,37,494,60,69.55,94.37,26.6,0.0,0
2025-04-14,S2,1539,58,5125,35,589,63,69.36,94.35,25.5,0.0,0
2025-04-15,S2,1487,68,5071,42,484,60,69.59,94.15,27.4,0.0,0
2025-04-16,S2,1607,40,5165,26,562,60,69.64,94.37,28.0,0.0,0
2025-04-17,S2,1594,55,5377,34,291,62,69.59,94.41,29.0,0.0,0
2025-04-18,S2,1421,56,4617,30,529,60,69.83,94.23,27.2,0.0,0
2025-04-19,S2,1165,78,4124,26,527,59,69.42,94.72,27.2,0.0,0
2025-04-20,S2,1324,64,4358,25,518,61,69.29,94.31,26.6,0.0,0
2025-04-21,S2,0,0,0,0,0,0,0.0,0.0,26.8,0.0,1
2025-04-22,S2,1503,101,5265,39,292,61,69.8,94.62,28.4,0.0,0
2025-04-23,S2,1549,76,5154,38,473,62,69.66,94.41,26.8,0.0,0
2025-04-24,S2,1584,72,5356,39,332,63,69.32,94.51,27.4,0.0,0
2025-04-25,S2,1712,20,5698,48,525,66,69.33,94.7,29.1,0.0,0
2025-04-26,S2,1359,36,4556,30,588,62,69.7,94.4,28.6,0.0,0
2025-04-27,S2,0,0,0,0,0,0,0.0,0.0,29.6,0.0,1
2025-04-28,S2,1511,42,5088,32,645,62,69.29,94.61,27.1,0.0,0
2025-04-29,S2,1552,52,5222,44,444,62,69.48,94.5,25.0,0.0,0
2025-04-30,S2,1573,57,5345,45,452,62,69.24,94.71,27.6,0.0,0
2025-05-01,S2,1438,14,4788,36,518,62,69.71,94.39,27.7,0.0,0
2025-05-02,S2,1383,33,4805,43,520,62,69.32,94.79,29.8,0.0,0
2025-05-03,S2,1309,49,4376,31,446,60,69.4,94.63,28.6,0.0,0
2025-05-04,S2,1185,60,3891,17,505,59,69.13,94.5,27.5,0.0,0
2025-05-05,S2,1562,60,5371,35,450,59,69.46,94.37,28.8,0.0,0
2025-05-06,S2,1421,69,4830,41,518,61,69.54,94.53,27.9,0.0,0
2025-05-07,S2,1789,46,5992,34,380,64,69.79,94.3,27.1,0.0,0
2025-05-08,S2,1676,102,6143,40,238,63,69.43,94.81,29.9,0.0,0
2025-05-09,S2,1419,58,4845,39,436,63,69.7,94.8,27.4,0.0,0
2025-05-10,S2,1418,26,4612,35,543,62,70.31,94.64,29.3,0.0,0
2025-05-11,S2,1020,79,3729,15,502,58,69.8,94.76,29.3,0.0,0
2025-05-12,S2,1449,19,4809,33,380,60,69.35,94.81,27.9,0.0,0
2025-05-13,S2,1583,74,5492,33,380,64,70.01,94.75,30.5,0.0,0
2025-05-14,S2,1510,71,5310,31,574,61,69.87,94.43,27.5,0.0,0
2025-05-15,S2,1569,279,7511,33,574,64,69.94,94.66,29.9,0.0,0
2025-05-16,S2,1665,77,5809,48,546,63,69.65,94.61,30.7,4.5,0
2025-05-17,S2,1514,94,5578,40,397,62,69.6,95.05,30.3,0.0,0
2025-05-18,S2,1221,75,4563,30,519,59,69.91,94.72,30.2,0.0,0
2025-05-19,S2,1665,46,5623,38,493,61,70.11,94.79,28.7,0.0,0
2025-05-20,S2,1452,51,5058,20,486,63,69.89,94.83,29.3,0.0,0
2025-05-21,S2,1607,19,5416,34,530,61,69.35,94.6,31.3,0.0,0
2025-05-22,S2,1571,8,5187,42,379,63,69.71,94.76,32.6,0.0,0
2025-05-23,S2,1568,85,5649,43,368,64,69.58,94.78,30.4,0.0,0
2025-05-24,S2,1669,47,5556,34,533,63,69.43,95.2,29.2,0.0,0
2025-05-25,S2,1349,36,4742,24,471,60,69.81,94.67,30.3,0.0,0
2025-05-26,S2,1608,68,5556,51,287,67,70.39,94.91,29.3,0.0,0
2025-05-27,S2,1550,28,5295,29,519,59,69.41,95.0,29.5,0.0,0
2025-05-28,S2,1658,70,5838,48,352,62,69.72,94.67,29.1,0.0,0
2025-05-29,S2,0,0,0,0,0,0,0.0,0.0,29.8,0.0,1
2025-05-30,S2,1425,37,5048,37,500,63,69.32,94.99,30.3,0.0,0
